amplicon	ERR0000001	ERR0000002	ERR0000003	total
ERR3:663740.717756	0	0	1	1
ERR3:663750.700555	0	0	1	1
ERR3:663770.713259	0	0	1	1
ERR3:663780.686727	0	0	1	1
ERR3:663790.706932	0	0	1	1
ERR3:66380.717078	0	0	1	1
ERR3:663810.695534	0	0	1	1
ERR3:663820.721241	0	0	1	1
ERR3:663840.733815	0	0	1	1
ERR3:663860.627383	0	0	1	1
ERR3:663870.670557	0	0	1	1
ERR3:663920.713506	0	0	1	1
ERR3:663930.719687	0	0	1	1
ERR3:663940.688099	0	0	1	1
ERR3:663950.659521	0	0	1	1
ERR3:663980.706724	0	0	1	1
ERR3:664000.701140	0	0	1	1
ERR3:66400.694761	0	0	1	1
ERR3:6640.702710	0	0	1	1
ERR3:664020.719401	0	0	1	1
ERR3:664030.714097	0	0	1	1
ERR3:664060.713730	0	0	1	1
ERR3:664090.649713	0	0	1	1
ERR3:66410.724673	0	0	1	1
ERR3:664120.695055	0	0	1	1
ERR3:664130.715451	0	0	1	1
ERR3:664150.726167	0	0	1	1
ERR3:664160.713688	0	0	1	1
ERR3:664170.702666	0	0	1	1
ERR3:664190.715694	0	0	1	1
ERR3:66420.696510	0	0	1	1
ERR3:664210.718564	0	0	1	1
ERR3:664220.697269	0	0	1	1
ERR3:664230.713277	0	0	1	1
ERR3:664240.609544	0	0	1	1
ERR3:664250.632025	0	0	1	1
ERR3:664260.708114	0	0	1	1
ERR3:664270.674332	0	0	1	1
ERR3:664280.700757	0	0	1	1
ERR3:664290.717820	0	0	1	1
ERR3:664300.667231	0	0	1	1
ERR3:664320.709781	0	0	1	1
ERR3:664330.696678	0	0	1	1
ERR3:664340.737036	0	0	1	1
ERR3:664350.720723	0	0	1	1
ERR3:664380.714175	0	0	1	1
ERR3:664400.705956	0	0	1	1
ERR3:66440.694927	0	0	1	1
ERR3:664410.715496	0	0	1	1
ERR3:664430.600140	0	0	1	1
ERR3:664450.695668	0	0	1	1
ERR3:664460.662615	0	0	1	1
ERR3:664490.728139	0	0	1	1
ERR3:664500.730702	0	0	1	1
ERR3:66450.685080	0	0	1	1
ERR3:664530.693323	0	0	1	1
ERR3:664540.736798	0	0	1	1
ERR3:664580.719564	0	0	1	1
ERR3:664590.707088	0	0	1	1
ERR3:664600.726176	0	0	1	1
ERR3:664640.680807	0	0	1	1
ERR3:664650.712796	0	0	1	1
ERR3:664660.718611	0	0	1	1
ERR3:664670.699544	0	0	1	1
ERR3:664690.657054	0	0	1	1
ERR3:664700.715296	0	0	1	1
ERR3:66470.678381	0	0	1	1
ERR3:664710.728808	0	0	1	1
ERR3:664720.711559	0	0	1	1
ERR3:664740.665757	0	0	1	1
ERR3:664750.647634	0	0	1	1
ERR3:664760.650890	0	0	1	1
ERR3:664780.722362	0	0	1	1
ERR3:664810.708783	0	0	1	1
ERR3:664820.709299	0	0	1	1
ERR3:664830.662945	0	0	1	1
ERR3:664840.622798	0	0	1	1
ERR3:664850.728282	0	0	1	1
ERR3:664860.716826	0	0	1	1
ERR3:664870.706992	0	0	1	1
ERR3:664880.710398	0	0	1	1
ERR3:664890.722682	0	0	1	1
ERR3:664910.708393	0	0	1	1
ERR3:664930.677740	0	0	1	1
ERR3:664940.732937	0	0	1	1
ERR3:664960.672317	0	0	1	1
ERR3:664990.651073	0	0	1	1
ERR3:6650.633241	0	0	1	1
ERR3:665020.637761	0	0	1	1
ERR3:665030.722735	0	0	1	1
ERR3:665040.676272	0	0	1	1
ERR3:665060.623117	0	0	1	1
ERR3:665070.602727	0	0	1	1
ERR3:665080.725456	0	0	1	1
ERR3:665090.695475	0	0	1	1
ERR3:665100.636031	0	0	1	1
ERR3:665110.722468	0	0	1	1
ERR3:665150.707844	0	0	1	1
ERR3:665230.710125	0	0	1	1
ERR3:665250.725129	0	0	1	1
ERR3:665270.659142	0	0	1	1
ERR3:665280.676728	0	0	1	1
ERR3:665290.614949	0	0	1	1
ERR3:665300.719300	0	0	1	1
ERR3:665310.709565	0	0	1	1
ERR3:665330.668619	0	0	1	1
ERR3:665340.731265	0	0	1	1
ERR3:665350.664629	0	0	1	1
ERR3:665360.693355	0	0	1	1
ERR3:665380.682255	0	0	1	1
ERR3:665410.667941	0	0	1	1
ERR3:665430.667122	0	0	1	1
ERR3:665440.729600	0	0	1	1
ERR3:665500.670642	0	0	1	1
ERR3:665510.671825	0	0	1	1
ERR3:665530.629297	0	0	1	1
ERR3:665540.728007	0	0	1	1
ERR3:665550.625569	0	0	1	1
ERR3:665560.721239	0	0	1	1
ERR3:665570.711488	0	0	1	1
ERR3:665580.705781	0	0	1	1
ERR3:665590.714339	0	0	1	1
ERR3:665600.712226	0	0	1	1
ERR3:66560.720543	0	0	1	1
ERR3:665610.701723	0	0	1	1
ERR3:665660.691300	0	0	1	1
ERR3:665680.654093	0	0	1	1
ERR3:66570.689689	0	0	1	1
ERR3:665710.618133	0	0	1	1
ERR3:665740.687737	0	0	1	1
ERR3:665760.688503	0	0	1	1
ERR3:665770.673183	0	0	1	1
ERR3:665790.707764	0	0	1	1
ERR3:665800.709584	0	0	1	1
ERR3:665810.720798	0	0	1	1
ERR3:665830.671670	0	0	1	1
ERR3:665840.657567	0	0	1	1
ERR3:665860.695942	0	0	1	1
ERR3:665870.692104	0	0	1	1
ERR3:665880.717735	0	0	1	1
ERR3:665900.740180	0	0	1	1
ERR3:66590.708841	0	0	1	1
ERR3:665920.675073	0	0	1	1
ERR3:665930.697320	0	0	1	1
ERR3:665940.623989	0	0	1	1
ERR3:665970.707993	0	0	1	1
ERR3:66600.729965	0	0	1	1
ERR3:666020.630853	0	0	1	1
ERR3:666040.708825	0	0	1	1
ERR3:666080.715863	0	0	1	1
ERR3:66610.727840	0	0	1	1
ERR3:666120.650381	0	0	1	1
ERR3:666130.712284	0	0	1	1
ERR3:666150.691501	0	0	1	1
ERR3:666200.702411	0	0	1	1
ERR3:66620.674011	0	0	1	1
ERR3:666210.682274	0	0	1	1
ERR3:666220.716602	0	0	1	1
ERR3:666240.624658	0	0	1	1
ERR3:666250.652314	0	0	1	1
ERR3:666260.725709	0	0	1	1
ERR3:666280.719244	0	0	1	1
ERR3:666290.681191	0	0	1	1
ERR3:666300.715607	0	0	1	1
ERR3:666320.696181	0	0	1	1
ERR3:666340.667304	0	0	1	1
ERR3:666350.649866	0	0	1	1
ERR3:666360.655512	0	0	1	1
ERR3:666370.701472	0	0	1	1
ERR3:666390.708396	0	0	1	1
ERR3:666450.704142	0	0	1	1
ERR3:666460.677830	0	0	1	1
ERR3:666500.703712	0	0	1	1
ERR3:66650.695312	0	0	1	1
ERR3:666510.712124	0	0	1	1
ERR3:666530.610764	0	0	1	1
ERR3:666540.683681	0	0	1	1
ERR3:666570.706264	0	0	1	1
ERR3:666590.708606	0	0	1	1
ERR3:666600.721904	0	0	1	1
ERR3:66660.716198	0	0	1	1
ERR3:666620.706182	0	0	1	1
ERR3:666630.680219	0	0	1	1
ERR3:666640.689978	0	0	1	1
ERR3:666650.624241	0	0	1	1
ERR3:666660.710981	0	0	1	1
ERR3:666670.719657	0	0	1	1
ERR3:666680.695929	0	0	1	1
ERR3:66670.732492	0	0	1	1
ERR3:666710.703744	0	0	1	1
ERR3:666720.716564	0	0	1	1
ERR3:666730.688481	0	0	1	1
ERR3:666740.696086	0	0	1	1
ERR3:666770.719557	0	0	1	1
ERR3:666780.637027	0	0	1	1
ERR3:666790.710158	0	0	1	1
ERR3:666800.701697	0	0	1	1
ERR3:66680.708208	0	0	1	1
ERR3:666810.690960	0	0	1	1
ERR3:666850.704786	0	0	1	1
ERR3:666870.618319	0	0	1	1
ERR3:666880.674019	0	0	1	1
ERR3:666890.713183	0	0	1	1
ERR3:66690.675820	0	0	1	1
ERR3:666910.704282	0	0	1	1
ERR3:666920.720850	0	0	1	1
ERR3:666930.708334	0	0	1	1
ERR3:666940.654350	0	0	1	1
ERR3:666960.699582	0	0	1	1
ERR3:666980.696496	0	0	1	1
ERR3:666990.698062	0	0	1	1
ERR3:667020.652998	0	0	1	1
ERR3:667030.627499	0	0	1	1
ERR3:667060.694057	0	0	1	1
ERR3:667090.717280	0	0	1	1
ERR3:667110.633802	0	0	1	1
ERR3:667120.631439	0	0	1	1
ERR3:667150.653641	0	0	1	1
ERR3:667160.631199	0	0	1	1
ERR3:667200.664477	0	0	1	1
ERR3:667210.619982	0	0	1	1
ERR3:667220.715681	0	0	1	1
ERR3:667240.641160	0	0	1	1
ERR3:667250.619789	0	0	1	1
ERR3:667260.746495	0	0	1	1
ERR3:667280.693654	0	0	1	1
ERR3:667290.706030	0	0	1	1
ERR3:667310.644248	0	0	1	1
ERR3:667320.655308	0	0	1	1
ERR3:667330.725967	0	0	1	1
ERR3:667340.696391	0	0	1	1
ERR3:667370.673244	0	0	1	1
ERR3:667390.732306	0	0	1	1
ERR3:667400.716002	0	0	1	1
ERR3:667410.684101	0	0	1	1
ERR3:667420.707802	0	0	1	1
ERR3:667430.722325	0	0	1	1
ERR3:667440.724478	0	0	1	1
ERR3:667450.684024	0	0	1	1
ERR3:667470.718348	0	0	1	1
ERR3:667480.698543	0	0	1	1
ERR3:667490.637513	0	0	1	1
ERR3:667500.700112	0	0	1	1
ERR3:667510.728445	0	0	1	1
ERR3:667540.694900	0	0	1	1
ERR3:667550.709481	0	0	1	1
ERR3:667580.695562	0	0	1	1
ERR3:667590.705971	0	0	1	1
ERR3:667600.744106	0	0	1	1
ERR3:66760.707903	0	0	1	1
ERR3:667610.682401	0	0	1	1
ERR3:667620.683138	0	0	1	1
ERR3:667650.630308	0	0	1	1
ERR3:667660.686609	0	0	1	1
ERR3:667690.728378	0	0	1	1
ERR3:667710.600931	0	0	1	1
ERR3:667720.633088	0	0	1	1
ERR3:667730.712608	0	0	1	1
ERR3:667790.720381	0	0	1	1
ERR3:667800.695487	0	0	1	1
ERR3:66780.695443	0	0	1	1
ERR3:667810.693571	0	0	1	1
ERR3:667820.675409	0	0	1	1
ERR3:667830.710937	0	0	1	1
ERR3:667840.716679	0	0	1	1
ERR3:667850.658751	0	0	1	1
ERR3:667860.716070	0	0	1	1
ERR3:667870.711085	0	0	1	1
ERR3:667890.696634	0	0	1	1
ERR3:667900.713373	0	0	1	1
ERR3:66790.649565	0	0	1	1
ERR3:667910.699750	0	0	1	1
ERR3:667920.702102	0	0	1	1
ERR3:667930.712096	0	0	1	1
ERR3:667940.625738	0	0	1	1
ERR3:667950.712709	0	0	1	1
ERR3:667970.685726	0	0	1	1
ERR3:667980.683060	0	0	1	1
ERR3:667990.694964	0	0	1	1
ERR3:6680.727445	0	0	1	1
ERR3:668020.684915	0	0	1	1
ERR3:668030.695174	0	0	1	1
ERR3:668040.651918	0	0	1	1
ERR3:668050.662585	0	0	1	1
ERR3:668070.704975	0	0	1	1
ERR3:668090.710602	0	0	1	1
ERR3:668100.608819	0	0	1	1
ERR3:66810.693739	0	0	1	1
ERR3:668110.710523	0	0	1	1
ERR3:668120.709803	0	0	1	1
ERR3:668130.713858	0	0	1	1
ERR3:668140.681045	0	0	1	1
ERR3:668150.721122	0	0	1	1
ERR3:668170.687392	0	0	1	1
ERR3:668200.712937	0	0	1	1
ERR3:66820.604775	0	0	1	1
ERR3:668220.693784	0	0	1	1
ERR3:668240.689792	0	0	1	1
ERR3:668250.700381	0	0	1	1
ERR3:668260.731476	0	0	1	1
ERR3:668270.713106	0	0	1	1
ERR3:668290.664398	0	0	1	1
ERR3:66830.679777	0	0	1	1
ERR3:668310.678695	0	0	1	1
ERR3:668320.716439	0	0	1	1
ERR3:668330.696760	0	0	1	1
ERR3:668340.712474	0	0	1	1
ERR3:668350.721803	0	0	1	1
ERR3:668360.721298	0	0	1	1
ERR3:668400.697369	0	0	1	1
ERR3:66840.692852	0	0	1	1
ERR3:668410.695539	0	0	1	1
ERR3:668420.715030	0	0	1	1
ERR3:668430.702849	0	0	1	1
ERR3:668440.715013	0	0	1	1
ERR3:668450.741267	0	0	1	1
ERR3:668460.664497	0	0	1	1
ERR3:668480.690128	0	0	1	1
ERR3:668490.712188	0	0	1	1
ERR3:66850.684902	0	0	1	1
ERR3:668510.680092	0	0	1	1
ERR3:668530.686674	0	0	1	1
ERR3:668550.667005	0	0	1	1
ERR3:668570.712323	0	0	1	1
ERR3:668580.703015	0	0	1	1
ERR3:668590.657496	0	0	1	1
ERR3:66860.713899	0	0	1	1
ERR3:668610.703432	0	0	1	1
ERR3:668620.722827	0	0	1	1
ERR3:668630.644614	0	0	1	1
ERR3:668650.721427	0	0	1	1
ERR3:668670.683361	0	0	1	1
ERR3:668690.697391	0	0	1	1
ERR3:668700.604327	0	0	1	1
ERR3:66870.698417	0	0	1	1
ERR3:668710.702894	0	0	1	1
ERR3:668720.674822	0	0	1	1
ERR3:668730.657788	0	0	1	1
ERR3:668770.649020	0	0	1	1
ERR3:668780.723542	0	0	1	1
ERR3:668800.632370	0	0	1	1
ERR3:668820.631474	0	0	1	1
ERR3:668840.690422	0	0	1	1
ERR3:668860.727230	0	0	1	1
ERR3:668870.679726	0	0	1	1
ERR3:668880.698728	0	0	1	1
ERR3:668900.655464	0	0	1	1
ERR3:66890.702809	0	0	1	1
ERR3:668910.708922	0	0	1	1
ERR3:668930.733214	0	0	1	1
ERR3:668970.707642	0	0	1	1
ERR3:668980.695847	0	0	1	1
ERR3:668990.701230	0	0	1	1
ERR3:66900.650132	0	0	1	1
ERR3:669030.651411	0	0	1	1
ERR3:669050.624101	0	0	1	1
ERR3:669060.710666	0	0	1	1
ERR3:669070.713254	0	0	1	1
ERR3:669080.656210	0	0	1	1
ERR3:669090.725377	0	0	1	1
ERR3:669100.712847	0	0	1	1
ERR3:66910.701559	0	0	1	1
ERR3:669110.625118	0	0	1	1
ERR3:669160.705543	0	0	1	1
ERR3:669190.711794	0	0	1	1
ERR3:669200.695473	0	0	1	1
ERR3:669210.724055	0	0	1	1
ERR3:669220.615237	0	0	1	1
ERR3:669240.604029	0	0	1	1
ERR3:669250.683529	0	0	1	1
ERR3:669270.670911	0	0	1	1
ERR3:669280.678731	0	0	1	1
ERR3:669290.716998	0	0	1	1
ERR3:669300.678530	0	0	1	1
ERR3:669330.689405	0	0	1	1
ERR3:669350.703520	0	0	1	1
ERR3:669370.650193	0	0	1	1
ERR3:669380.709486	0	0	1	1
ERR3:669390.678601	0	0	1	1
ERR3:669400.723257	0	0	1	1
ERR3:669410.605318	0	0	1	1
ERR3:669420.634309	0	0	1	1
ERR3:669430.698664	0	0	1	1
ERR3:669440.720236	0	0	1	1
ERR3:669450.666892	0	0	1	1
ERR3:669470.665262	0	0	1	1
ERR3:669480.671113	0	0	1	1
ERR3:669500.665565	0	0	1	1
ERR3:66950.681060	0	0	1	1
ERR3:669510.649756	0	0	1	1
ERR3:669520.719188	0	0	1	1
ERR3:669530.721165	0	0	1	1
ERR3:669560.655694	0	0	1	1
ERR3:669570.679257	0	0	1	1
ERR3:669590.691101	0	0	1	1
ERR3:669600.712273	0	0	1	1
ERR3:66960.646421	0	0	1	1
ERR3:669630.620969	0	0	1	1
ERR3:669640.694906	0	0	1	1
ERR3:669660.710912	0	0	1	1
ERR3:669670.690159	0	0	1	1
ERR3:669680.696294	0	0	1	1
ERR3:669700.689688	0	0	1	1
ERR3:669760.664026	0	0	1	1
ERR3:669780.691618	0	0	1	1
ERR3:669800.696996	0	0	1	1
ERR3:669820.619334	0	0	1	1
ERR3:669840.705051	0	0	1	1
ERR3:669870.674067	0	0	1	1
ERR3:669880.706878	0	0	1	1
ERR3:669910.663280	0	0	1	1
ERR3:669920.661213	0	0	1	1
ERR3:669950.617456	0	0	1	1
ERR3:669960.700222	0	0	1	1
ERR3:669970.712666	0	0	1	1
ERR3:669980.694078	0	0	1	1
ERR3:669990.719116	0	0	1	1
ERR3:67000.653161	0	0	1	1
ERR3:670060.708128	0	0	1	1
ERR3:670080.699043	0	0	1	1
ERR3:670090.658121	0	0	1	1
ERR3:670100.653137	0	0	1	1
ERR3:670120.650358	0	0	1	1
ERR3:670140.624798	0	0	1	1
ERR3:670190.702880	0	0	1	1
ERR3:67020.690669	0	0	1	1
ERR3:670220.697803	0	0	1	1
ERR3:670230.705150	0	0	1	1
ERR3:670240.640400	0	0	1	1
ERR3:670270.702328	0	0	1	1
ERR3:670280.689786	0	0	1	1
ERR3:670350.735367	0	0	1	1
ERR3:670360.708269	0	0	1	1
ERR3:670400.655825	0	0	1	1
ERR3:670440.721629	0	0	1	1
ERR3:670450.688900	0	0	1	1
ERR3:670480.649473	0	0	1	1
ERR3:670500.717905	0	0	1	1
ERR3:67050.705872	0	0	1	1
ERR3:670520.751659	0	0	1	1
ERR3:670530.712396	0	0	1	1
ERR3:670540.662369	0	0	1	1
ERR3:670550.694530	0	0	1	1
ERR3:670560.601435	0	0	1	1
ERR3:670570.609966	0	0	1	1
ERR3:670580.710548	0	0	1	1
ERR3:670600.663773	0	0	1	1
ERR3:670620.663881	0	0	1	1
ERR3:670640.720645	0	0	1	1
ERR3:670650.701686	0	0	1	1
ERR3:670670.696076	0	0	1	1
ERR3:67070.667527	0	0	1	1
ERR3:670710.698513	0	0	1	1
ERR3:670730.717712	0	0	1	1
ERR3:670750.659149	0	0	1	1
ERR3:670760.726713	0	0	1	1
ERR3:670790.705218	0	0	1	1
ERR3:670810.693680	0	0	1	1
ERR3:670820.741919	0	0	1	1
ERR3:670830.718655	0	0	1	1
ERR3:670840.684501	0	0	1	1
ERR3:670850.691350	0	0	1	1
ERR3:670880.610955	0	0	1	1
ERR3:670890.702027	0	0	1	1
ERR3:670910.700937	0	0	1	1
ERR3:670940.684764	0	0	1	1
ERR3:670970.679911	0	0	1	1
ERR3:670980.617461	0	0	1	1
ERR3:67100.627672	0	0	1	1
ERR3:6710.622303	0	0	1	1
ERR3:671030.685310	0	0	1	1
ERR3:671040.680196	0	0	1	1
ERR3:671050.609151	0	0	1	1
ERR3:671070.707277	0	0	1	1
ERR3:67110.714017	0	0	1	1
ERR3:671110.701420	0	0	1	1
ERR3:671120.666483	0	0	1	1
ERR3:671130.651386	0	0	1	1
ERR3:671160.724834	0	0	1	1
ERR3:671180.670643	0	0	1	1
ERR3:671190.666282	0	0	1	1
ERR3:67120.711083	0	0	1	1
ERR3:671210.672928	0	0	1	1
ERR3:671220.697619	0	0	1	1
ERR3:671230.672568	0	0	1	1
ERR3:671250.672213	0	0	1	1
ERR3:671260.742592	0	0	1	1
ERR3:671270.710511	0	0	1	1
ERR3:671280.683409	0	0	1	1
ERR3:671290.612907	0	0	1	1
ERR3:671300.697530	0	0	1	1
ERR3:67130.714775	0	0	1	1
ERR3:671330.626256	0	0	1	1
ERR3:671340.719334	0	0	1	1
ERR3:671370.671796	0	0	1	1
ERR3:67140.605991	0	0	1	1
ERR3:671410.620631	0	0	1	1
ERR3:671420.602041	0	0	1	1
ERR3:671450.619270	0	0	1	1
ERR3:671460.726191	0	0	1	1
ERR3:671470.725895	0	0	1	1
ERR3:671480.608338	0	0	1	1
ERR3:67150.649270	0	0	1	1
ERR3:671510.616416	0	0	1	1
ERR3:671520.699137	0	0	1	1
ERR3:671560.649485	0	0	1	1
ERR3:671570.684885	0	0	1	1
ERR3:671590.647532	0	0	1	1
ERR3:671600.672120	0	0	1	1
ERR3:671610.603170	0	0	1	1
ERR3:671640.662565	0	0	1	1
ERR3:671660.629009	0	0	1	1
ERR3:67170.673803	0	0	1	1
ERR3:671710.611225	0	0	1	1
ERR3:671730.681983	0	0	1	1
ERR3:671750.715787	0	0	1	1
ERR3:671760.665682	0	0	1	1
ERR3:671780.696428	0	0	1	1
ERR3:671800.725182	0	0	1	1
ERR3:67180.661829	0	0	1	1
ERR3:671830.662899	0	0	1	1
ERR3:671840.700580	0	0	1	1
ERR3:671870.679829	0	0	1	1
ERR3:671900.673811	0	0	1	1
ERR3:67190.718958	0	0	1	1
ERR3:671940.618050	0	0	1	1
ERR3:671950.698197	0	0	1	1
ERR3:671960.659048	0	0	1	1
ERR3:672000.710350	0	0	1	1
ERR3:6720.724218	0	0	1	1
ERR3:672030.704757	0	0	1	1
ERR3:672040.689185	0	0	1	1
ERR3:672090.695367	0	0	1	1
ERR3:672100.614189	0	0	1	1
ERR3:67210.632962	0	0	1	1
ERR3:672110.653089	0	0	1	1
ERR3:672120.698849	0	0	1	1
ERR3:672140.706142	0	0	1	1
ERR3:672150.696909	0	0	1	1
ERR3:672160.678066	0	0	1	1
ERR3:672180.686165	0	0	1	1
ERR3:672190.633176	0	0	1	1
ERR3:672210.732007	0	0	1	1
ERR3:672220.678483	0	0	1	1
ERR3:672260.665173	0	0	1	1
ERR3:672270.711516	0	0	1	1
ERR3:672290.674578	0	0	1	1
ERR3:672300.681246	0	0	1	1
ERR3:672340.731648	0	0	1	1
ERR3:672350.682185	0	0	1	1
ERR3:672360.664391	0	0	1	1
ERR3:672370.677105	0	0	1	1
ERR3:672380.684853	0	0	1	1
ERR3:672390.638253	0	0	1	1
ERR3:672400.698351	0	0	1	1
ERR3:67240.658983	0	0	1	1
ERR3:672430.645577	0	0	1	1
ERR3:672440.614529	0	0	1	1
ERR3:672450.694827	0	0	1	1
ERR3:672470.697793	0	0	1	1
ERR3:672520.603570	0	0	1	1
ERR3:672530.707197	0	0	1	1
ERR3:672540.707042	0	0	1	1
ERR3:672550.626451	0	0	1	1
ERR3:672560.691900	0	0	1	1
ERR3:672580.658503	0	0	1	1
ERR3:672590.730402	0	0	1	1
ERR3:672600.650972	0	0	1	1
ERR3:672620.682409	0	0	1	1
ERR3:672680.701094	0	0	1	1
ERR3:672690.638578	0	0	1	1
ERR3:672700.714473	0	0	1	1
ERR3:67270.697312	0	0	1	1
ERR3:672740.671468	0	0	1	1
ERR3:67280.608240	0	0	1	1
ERR3:672820.628034	0	0	1	1
ERR3:672830.695615	0	0	1	1
ERR3:672840.628473	0	0	1	1
ERR3:672850.653662	0	0	1	1
ERR3:672880.643031	0	0	1	1
ERR3:672890.639619	0	0	1	1
ERR3:67290.713618	0	0	1	1
ERR3:672910.668095	0	0	1	1
ERR3:672920.695177	0	0	1	1
ERR3:672940.653470	0	0	1	1
ERR3:672950.716392	0	0	1	1
ERR3:672960.600391	0	0	1	1
ERR3:672970.696278	0	0	1	1
ERR3:672980.670636	0	0	1	1
ERR3:672990.724517	0	0	1	1
ERR3:67300.678532	0	0	1	1
ERR3:673010.636548	0	0	1	1
ERR3:673020.711881	0	0	1	1
ERR3:673030.687863	0	0	1	1
ERR3:673060.658294	0	0	1	1
ERR3:673070.608790	0	0	1	1
ERR3:673080.619191	0	0	1	1
ERR3:673100.690640	0	0	1	1
ERR3:67310.657626	0	0	1	1
ERR3:673150.650113	0	0	1	1
ERR3:673170.708404	0	0	1	1
ERR3:673200.678717	0	0	1	1
ERR3:673220.722070	0	0	1	1
ERR3:673230.673066	0	0	1	1
ERR3:673240.603127	0	0	1	1
ERR3:673250.632099	0	0	1	1
ERR3:673280.706812	0	0	1	1
ERR3:673300.653573	0	0	1	1
ERR3:67330.714889	0	0	1	1
ERR3:673310.688558	0	0	1	1
ERR3:673320.726231	0	0	1	1
ERR3:673340.672228	0	0	1	1
ERR3:673360.627964	0	0	1	1
ERR3:673390.698286	0	0	1	1
ERR3:67340.668026	0	0	1	1
ERR3:673450.668817	0	0	1	1
ERR3:673480.631446	0	0	1	1
ERR3:673490.708000	0	0	1	1
ERR3:673500.649395	0	0	1	1
ERR3:67350.627651	0	0	1	1
ERR3:673510.708502	0	0	1	1
ERR3:673540.618039	0	0	1	1
ERR3:673590.697111	0	0	1	1
ERR3:673600.702627	0	0	1	1
ERR3:67360.707621	0	0	1	1
ERR3:673620.600877	0	0	1	1
ERR3:673640.666076	0	0	1	1
ERR3:673660.649139	0	0	1	1
ERR3:673670.633296	0	0	1	1
ERR3:673680.614986	0	0	1	1
ERR3:673690.614839	0	0	1	1
ERR3:673710.677231	0	0	1	1
ERR3:673720.691146	0	0	1	1
ERR3:673760.675057	0	0	1	1
ERR3:673770.650012	0	0	1	1
ERR3:673790.693522	0	0	1	1
ERR3:67380.673831	0	0	1	1
ERR3:673830.691962	0	0	1	1
ERR3:673850.725198	0	0	1	1
ERR3:673870.718467	0	0	1	1
ERR3:673890.649951	0	0	1	1
ERR3:673930.681010	0	0	1	1
ERR3:673960.639893	0	0	1	1
ERR3:673970.656846	0	0	1	1
ERR3:673980.694620	0	0	1	1
ERR3:674000.632043	0	0	1	1
ERR3:674020.668926	0	0	1	1
ERR3:674030.638661	0	0	1	1
ERR3:674040.686483	0	0	1	1
ERR3:674060.694052	0	0	1	1
ERR3:674080.688875	0	0	1	1
ERR3:674090.651848	0	0	1	1
ERR3:674100.652961	0	0	1	1
ERR3:674120.702002	0	0	1	1
ERR3:674140.675028	0	0	1	1
ERR3:674160.658479	0	0	1	1
ERR3:674180.643766	0	0	1	1
ERR3:674200.672929	0	0	1	1
ERR3:674230.640486	0	0	1	1
ERR3:674250.645527	0	0	1	1
ERR3:674290.676199	0	0	1	1
ERR3:674300.693054	0	0	1	1
ERR3:67430.724749	0	0	1	1
ERR3:674330.686286	0	0	1	1
ERR3:674340.630279	0	0	1	1
ERR3:674370.622070	0	0	1	1
ERR3:674380.670096	0	0	1	1
ERR3:67440.689073	0	0	1	1
ERR3:674410.685167	0	0	1	1
ERR3:674440.666210	0	0	1	1
ERR3:674450.619384	0	0	1	1
ERR3:674470.678541	0	0	1	1
ERR3:674540.606252	0	0	1	1
ERR3:674550.651226	0	0	1	1
ERR3:674560.715074	0	0	1	1
ERR3:674580.643804	0	0	1	1
ERR3:67460.723481	0	0	1	1
ERR3:674620.671011	0	0	1	1
ERR3:674660.686185	0	0	1	1
ERR3:674680.669798	0	0	1	1
ERR3:674690.635243	0	0	1	1
ERR3:674710.623455	0	0	1	1
ERR3:674720.658747	0	0	1	1
ERR3:674760.675780	0	0	1	1
ERR3:674770.693122	0	0	1	1
ERR3:674800.632362	0	0	1	1
ERR3:67500.735579	0	0	1	1
ERR3:67510.656661	0	0	1	1
ERR3:675150.670060	0	0	1	1
ERR3:675170.694503	0	0	1	1
ERR3:675180.715677	0	0	1	1
ERR3:675190.685679	0	0	1	1
ERR3:675210.696365	0	0	1	1
ERR3:675240.695569	0	0	1	1
ERR3:675250.688490	0	0	1	1
ERR3:675270.706511	0	0	1	1
ERR3:675290.696003	0	0	1	1
ERR3:67530.699918	0	0	1	1
ERR3:675320.681216	0	0	1	1
ERR3:675340.667004	0	0	1	1
ERR3:675370.606278	0	0	1	1
ERR3:675390.725054	0	0	1	1
ERR3:675430.692519	0	0	1	1
ERR3:675450.725933	0	0	1	1
ERR3:675470.640264	0	0	1	1
ERR3:675510.692822	0	0	1	1
ERR3:675520.684552	0	0	1	1
ERR3:675530.709578	0	0	1	1
ERR3:675570.670944	0	0	1	1
ERR3:675580.701406	0	0	1	1
ERR3:675590.685033	0	0	1	1
ERR3:675600.657479	0	0	1	1
ERR3:67560.603937	0	0	1	1
ERR3:675610.701855	0	0	1	1
ERR3:675650.712473	0	0	1	1
ERR3:675660.671815	0	0	1	1
ERR3:675670.709625	0	0	1	1
ERR3:675680.635329	0	0	1	1
ERR3:675690.694509	0	0	1	1
ERR3:675700.680526	0	0	1	1
ERR3:675720.726789	0	0	1	1
ERR3:675730.724240	0	0	1	1
ERR3:675740.713655	0	0	1	1
ERR3:675750.660548	0	0	1	1
ERR3:675790.686630	0	0	1	1
ERR3:67580.701752	0	0	1	1
ERR3:675810.694290	0	0	1	1
ERR3:675880.702107	0	0	1	1
ERR3:675910.675987	0	0	1	1
ERR3:675920.701093	0	0	1	1
ERR3:675960.711451	0	0	1	1
ERR3:675970.616115	0	0	1	1
ERR3:675990.671058	0	0	1	1
ERR3:6760.720348	0	0	1	1
ERR3:676020.628576	0	0	1	1
