LWR	fract	aLWR	afract	taxopath
0	0	2.576e-05	2.839e-09	Eukaryota;Platyhelminthes;Monogenea;Chimaericolidea
0	0	2.576e-05	2.839e-09	Eukaryota;Platyhelminthes;Monogenea;Chimaericolidea;Chimaericolidae
0	0	2.576e-05	2.839e-09	Eukaryota;Platyhelminthes;Monogenea;Chimaericolidea;Chimaericolidae;Chimaericola
2.576e-05	2.839e-09	2.576e-05	2.839e-09	Eukaryota;Platyhelminthes;Monogenea;Chimaericolidea;Chimaericolidae;Chimaericola;Chimaericola_leptogaster
6.783e-06	7.476e-10	6.783e-06	7.476e-10	Eukaryota;Platyhelminthes;Monogenea;Mazocraeidea
1.017	0.000112	15.51	0.001709	Eukaryota;Platyhelminthes;Trematoda
11.64	0.001283	11.64	0.001283	Eukaryota;Platyhelminthes;Trematoda;Diplostomida
0	0	0.479	5.279e-05	Eukaryota;Platyhelminthes;Trematoda;Pharyngostomum
0	0	0.479	5.279e-05	Eukaryota;Platyhelminthes;Trematoda;Pharyngostomum;Pharyngostomum
0	0	0.479	5.279e-05	Eukaryota;Platyhelminthes;Trematoda;Pharyngostomum;Pharyngostomum;Pharyngostomum
0.479	5.279e-05	0.479	5.279e-05	Eukaryota;Platyhelminthes;Trematoda;Pharyngostomum;Pharyngostomum;Pharyngostomum;Pharyngostomum_cordatum
0	0	0.305	3.361e-05	Eukaryota;Platyhelminthes;Trematoda;Prosorhynchoides
0	0	0.305	3.361e-05	Eukaryota;Platyhelminthes;Trematoda;Prosorhynchoides;Prosorhynchoides
0.305	3.361e-05	0.305	3.361e-05	Eukaryota;Platyhelminthes;Trematoda;Prosorhynchoides;Prosorhynchoides;Prosorhynchoides
0	0	1.08	0.0001191	Eukaryota;Platyhelminthes;Trematoda;Cercaria
0	0	1.08	0.0001191	Eukaryota;Platyhelminthes;Trematoda;Cercaria;Cercaria
1.08	0.0001191	1.08	0.0001191	Eukaryota;Platyhelminthes;Trematoda;Cercaria;Cercaria;Cercaria
0.5423	5.977e-05	0.5423	5.977e-05	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida
0.4403	4.853e-05	0.4403	4.853e-05	Eukaryota;Platyhelminthes;Trematoda;Opisthorchiida
0	0	5.027e-07	5.54e-11	Eukaryota;Platyhelminthes;Trematoda;Thapariellidae
0	0	5.027e-07	5.54e-11	Eukaryota;Platyhelminthes;Trematoda;Thapariellidae;Thapariellidae
0	0	5.027e-07	5.54e-11	Eukaryota;Platyhelminthes;Trematoda;Thapariellidae;Thapariellidae;Thapariella
5.027e-07	5.54e-11	5.027e-07	5.54e-11	Eukaryota;Platyhelminthes;Trematoda;Thapariellidae;Thapariellidae;Thapariella;Thapariella_anastomusa
4.975	0.0005483	5.317	0.000586	Eukaryota;Platyhelminthes;Cestoda
0	0	0.3413	3.761e-05	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea
0.3413	3.761e-05	0.3413	3.761e-05	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea;Onchobothriidae
0.000148	1.631e-08	0.000148	1.631e-08	Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea
7.525	0.0008294	56.52	0.00623	Eukaryota;Annelida
5.538	0.0006104	8.19	0.0009027	Eukaryota;Annelida;Clitellata
0	0	7.47e-06	8.233e-10	Eukaryota;Annelida;Clitellata;Enchytraeida
7.47e-06	8.233e-10	7.47e-06	8.233e-10	Eukaryota;Annelida;Clitellata;Enchytraeida;Enchytraeidae
0	0	1.354	0.0001492	Eukaryota;Annelida;Clitellata;Capilloventridae
0	0	1.354	0.0001492	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae
0	0	1.354	0.0001492	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae;Capilloventer
