OTU	SRR1808872	classification
SRR11808872:2483900.615785	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Hemigrammocypris;Hemigrammocypris rasborella
SRR11808872:2493000.658739	3	Eukaryota;Mollusca;Bivalvia;Myoida;Hiatellidae;Hiatella;Hiatella arctica
SRR11808872:2524650.650884	3	Eukaryota;Chordata;Actinopteri;Cypriniformes;Vaillantellidae;Vaillantella;Vaillantella maassi
SRR11808872:2526060.611415	3	Eukaryota;Acanthocephala;Archiacanthocephala;Oligacanthorhynchida;Oligacanthorhynchidae;Oncicola;Oncicola luehei
SRR11808872:253430.605578	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Gnophos;Gnophos ciscaucasia
SRR11808872:2554190.622677	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Therophilus;Therophilus festivus
SRR11808872:2555330.622983	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808872:256070.613256	3	Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Haematobia;Haematobia titillans
SRR11808872:256730.618329	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:257150.625308	3	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808872:2607930.620660	3	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Tetrastes;Tetrastes sewerzowi
SRR11808872:26140.602292	3	Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;Amphimedon;Amphimedon queenslandica
SRR11808872:2619060.632872	3	Eukaryota;Annelida;Polychaeta;Terebellida;Alvinellidae;Paralvinella;Paralvinella sulfincola
SRR11808872:2638680.620533	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa obtusa
SRR11808872:2640590.607470	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Stenus;Stenus tenuimargo
SRR11808872:2648970.600185	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:26520.620518	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2652510.600296	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta subtropica (nomen nudum)
SRR11808872:2665800.631516	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808872:2683030.639863	3	Eukaryota;Arthropoda;Maxillopoda;Harpacticoida;Miraciidae;Schizopera;Schizopera knabeni
SRR11808872:2697980.676535	3	Eukaryota;Chordata;Mammalia;Primates;Pitheciidae;Chiropotes;Chiropotes israelita
SRR11808872:278110.615767	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2793140.619161	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2798610.608854	3	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808872:2803230.619037	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Platypthima;Platypthima ornata
SRR11808872:2808600.638334	3	Eukaryota;Echinodermata;Asteroidea;Valvatida;Asterinidae;Parvulastra;Parvulastra parvivipara
SRR11808872:2809990.621051	3	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808872:2811560.607498	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:2815360.601889	3	Eukaryota;Chordata;Squamata;Chamaeleonidae;Chamaeleo;Chamaeleo dilepis
SRR11808872:2824290.604044	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Tetraopes;Tetraopes quinquemaculatus
SRR11808872:2832620.681136	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:2838500.622352	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Toromelissa;Toromelissa nemaglossa
SRR11808872:2843930.600871	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongylidae;Macropicola;Macropicola ocydromi
SRR11808872:2852640.605592	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
SRR11808872:2857540.607065	3	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Haplochromis;Haplochromis pyrrhocephalus
SRR11808872:2860900.626141	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:2861290.641978	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa crassipunctata
SRR11808872:2862910.651661	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Crambidae;Omiodes;Omiodes croceiceps
SRR11808872:2863330.611131	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2863490.618550	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:2867570.625324	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:2875280.622066	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808872:2958660.637467	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Foa;Foa leisi
SRR11808872:295910.608209	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808872:2970800.615737	3	Eukaryota;Chordata;Squamata;Dipsadidae;Thermophis;Thermophis zhaoermii
SRR11808872:298380.637074	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Hydaticus;Hydaticus dregei
SRR11808872:3004430.605670	3	Eukaryota;Chordata;Squamata;Colubridae;Oligodon;Oligodon ningshaanensis
SRR11808872:3019860.610905	3	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Endectyon;Endectyon delaubenfelsi
SRR11808872:3071940.606226	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Protostrongylidae;Protostrongylus;Protostrongylus rufescens
SRR11808872:3091690.603438	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:3098890.603965	3	Eukaryota;Arthropoda;Insecta;Phthiraptera;Haematopinidae;Haematopinus;Haematopinus asini
SRR11808872:3107360.606902	3	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptidae;Chorioptes;Chorioptes sweatmani
SRR11808872:311170.610922	3	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Ischiodon;Ischiodon scutellaris
SRR11808872:312770.605523	3	Eukaryota;Mollusca;Gastropoda;Planorbidae;Planorbula;Planorbula armigera
SRR11808872:315540.618723	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Suberitidae;Prosuberites;Prosuberites laughlini
SRR11808872:3228670.632758	3	Eukaryota;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae;Sphaeroma;Sphaeroma serratum
SRR11808872:3293940.618939	3	Eukaryota;Arthropoda;Malacostraca;Isopoda;Gnathiidae;Gnathia;Gnathia limicola
SRR11808872:3304470.607450	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Halistemma;Halistemma rubrum
SRR11808872:3312770.642877	3	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus derjavini
SRR11808872:332370.620868	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Acanthocardia;Acanthocardia tuberculata
SRR11808872:3332310.625862	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Diplocentridae;Bioculus;Bioculus comondae
SRR11808872:3339250.605310	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:3341880.650575	3	Eukaryota;Mollusca;Bivalvia;Ostreoida;Ostreidae;Ostrea;Ostrea denselamellosa
SRR11808872:3345700.617755	3	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
SRR11808872:3347950.616698	3	Eukaryota;Chordata;Aves;Passeriformes;Hirundinidae;Hirundo;Hirundo dimidiata
SRR11808872:3362870.657626	3	Eukaryota;Rhombozoa;Dicyemida;Dicyemidae;Dicyema;Dicyema misakiense
SRR11808872:3364860.624450	3	Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Neomaso;Neomaso patagonicus
SRR11808872:3377900.600600	3	Eukaryota;Chordata;Actinopteri;Acipenseriformes;Polyodontidae;Psephurus;Psephurus gladius
SRR11808872:3379650.636806	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Diadasia;Diadasia afflicta
SRR11808872:3380150.604691	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
SRR11808872:33910.625647	3	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808872:3394420.695210	3	Eukaryota;Hemichordata;Enteropneusta;Ptychoderidae;Balanoglossus;Balanoglossus clavigerus
SRR11808872:3410770.613005	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Vojtechirogas;Vojtechirogas wantok
SRR11808872:3432450.613178	3	Eukaryota;Chordata;Squamata;Colubridae;Oligodon;Oligodon ningshaanensis
SRR11808872:346170.612923	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus chilensis
SRR11808872:3469050.641827	3	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Astroceras;Astroceras annulatum
SRR11808872:3474470.638220	3	Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;Ochotona;Ochotona collaris
SRR11808872:3496990.601087	3	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808872:3519820.610043	3	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Rondaniella;Rondaniella dimidiata
SRR11808872:3521570.619966	3	Eukaryota;Mollusca;Gastropoda;Olividae;Amalda;Amalda northlandica
SRR11808872:3523020.616811	3	Eukaryota;Arthropoda;Arachnida;Araneae;Selenopidae;Anyphops;Anyphops parvulus
SRR11808872:3572380.615980	3	Eukaryota;Mollusca;Gastropoda;Viviparidae;Cipangopaludina;Cipangopaludina cathayensis
SRR11808872:3573510.622339	3	Eukaryota;Chordata;Actinopteri;Siluriformes;Chacidae;Chaca;Chaca bankanensis
SRR11808872:3578180.616696	3	Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Erigone;Erigone edentata
SRR11808872:3627390.616077	3	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
SRR11808872:3630860.639422	3	Eukaryota;Mollusca;Gastropoda;Turridae;Turris;Turris grandis
SRR11808872:3652980.608573	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa iopyrrha
SRR11808872:3720700.617451	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Neotrachys;Neotrachys estebanus
SRR11808872:3724580.619525	3	Eukaryota;Chordata;Mammalia;Bovidae;Nanger;Nanger dama
SRR11808872:376250.604959	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes carolinensis
SRR11808872:3768260.628928	3	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus stictus
SRR11808872:3853700.606052	3	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Rhopalonematidae;Pantachogon;Pantachogon haeckeli
SRR11808872:3917070.620986	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Argyrotaenia;Argyrotaenia occultana
SRR11808872:3926280.651643	3	Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Calamanthus;Calamanthus fuliginosus
SRR11808872:3935950.637622	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Telamonia;Telamonia dimidiata
SRR11808872:3945080.605287	3	Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Limnodynastes;Limnodynastes salmini
SRR11808872:3978270.626153	3	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Tomiyamichthys;Tomiyamichthys lanceolatus
SRR11808872:3996460.629383	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Greta;Greta enigma
SRR11808872:4015810.600370	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Eumorphus;Eumorphus quadriguttatus
SRR11808872:4018260.603079	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Baeotus;Baeotus deucalion
SRR11808872:4073310.623821	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon campbelli
SRR11808872:4076340.602266	3	Eukaryota;Chordata;Amphibia;Anura;Ranidae;Babina;Babina okinavana
SRR11808872:418640.606341	3	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Glaucidae;Facelina;Facelina bostoniensis
SRR11808872:4192660.626256	3	Eukaryota;Nemertea;Enopla;Monostilifera;Tetrastemmatidae;Tetrastemma;Tetrastemma olgarum
SRR11808872:4202630.624362	3	Eukaryota;Chordata;Actinopteri;Anguilliformes;Anguillidae;Anguilla;Anguilla malgumora
SRR11808872:4212790.629123	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Fulvia;Fulvia mutica
SRR11808872:4225620.600440	3	Eukaryota;Mollusca;Gastropoda;Volutidae;Cymbiola;Cymbiola pulchra
SRR11808872:4265440.606514	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808872:4265860.662985	3	Eukaryota;Chordata;Squamata;Agamidae;Leiolepis;Leiolepis boehmei
SRR11808872:4284700.634473	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus hoevenii
SRR11808872:4396740.621111	3	Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Myospila;Myospila lauta
SRR11808872:4416310.604251	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Papilio;Papilio pilumnus
SRR11808872:442370.605600	3	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Pseudomallada;Pseudomallada cognatellus
SRR11808872:4429800.618749	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808872:4444350.622836	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808872:4459560.633576	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Fulvia;Fulvia mutica
SRR11808872:4487760.659017	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta granitica (nomen nudum)
SRR11808872:4549960.608552	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:4576090.643070	3	Eukaryota;Chordata;Actinopteri;Syngnathiformes;Pegasidae;Pegasus;Pegasus volitans
SRR11808872:4585970.609659	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:469960.613194	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Alevonota;Alevonota egregia
SRR11808872:4751740.651412	3	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
SRR11808872:4777960.632116	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Hasora;Hasora vitta
SRR11808872:4816290.612109	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:4925550.636935	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Eana;Eana georgiella
SRR11808872:4927880.636663	3	Eukaryota;Chordata;Aves;Charadriiformes;Chionididae;Chionis;Chionis minor
SRR11808872:4937250.649509	3	Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Craugastor;Craugastor augusti
SRR11808872:4952910.647843	3	Eukaryota;Gastrotricha;Macrodasyida;Thaumastodermatidae;Tetranchyroderma;Tetranchyroderma quadritentaculatum
SRR11808872:49620.611735	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:4967270.614304	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polycarpa;Polycarpa mytiligera
SRR11808872:4990400.613478	3	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Leptoderma;Leptoderma lubricum
SRR11808872:5023640.637626	3	Eukaryota;Chordata;Actinopteri;Moronidae;Dicentrarchus;Dicentrarchus punctatus
SRR11808872:5028690.620016	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta infrasila
SRR11808872:5033680.628228	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808872:5037050.635521	3	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Halcampoididae;Halcampoides;Halcampoides purpurea
SRR11808872:5038310.609402	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808872:5049690.606438	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria clarioralis
SRR11808872:5072230.603050	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Sesiidae;Pyropteron;Pyropteron kautzi
SRR11808872:5125460.605042	3	Eukaryota;Mollusca;Gastropoda;Ancylidae;Burnupia;Burnupia caffra
SRR11808872:5268080.663933	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Codonium;Codonium proliferum
SRR11808872:5458070.610748	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Fibramia;Fibramia thermalis
SRR11808872:5482550.653779	3	Eukaryota;Porifera;Hexactinellida;Hexactinosida;Dactylocalycidae;Iphiteon;Iphiteon panicea
SRR11808872:5506230.624798	3	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Foa;Foa leisi
SRR11808872:5523590.617698	3	Eukaryota;Arthropoda;Insecta;Ephemeroptera;Siphlonuridae;Siphlonurus;Siphlonurus immanis
SRR11808872:5544650.620059	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Ortholepis;Ortholepis pasadamia
SRR11808872:5625010.602661	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808872:5718450.608543	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:5982750.623349	3	Eukaryota;Nematoda;Chromadorea;Ascaridida;Anisakidae;Anisakis;Anisakis simplex C Nascetti et al., 1986
SRR11808872:5983160.610387	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ceratina;Ceratina speculifrons
SRR11808872:6009900.619830	3	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808872:6021830.601758	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Pseudaletis;Pseudaletis clymenus
SRR11808872:6096400.617636	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Endomychidae;Encymon;Encymon bipustulatus
SRR11808872:6201990.617593	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808872:6216550.662960	3	Eukaryota;Chordata;Squamata;Xenodermatidae;Achalinus;Achalinus meiguensis
SRR11808872:631880.629699	3	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Rudra;Rudra wagae
SRR11808872:6332940.606224	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila rubida
SRR11808872:676370.608349	3	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Phlaeoba;Phlaeoba albonema
SRR11808872:779080.616115	3	Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Proteocephalus;Proteocephalus macrocephalus
SRR11808872:883320.615887	3	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Tambja;Tambja ceutae
SRR11808872:927190.617297	3	Eukaryota;Porifera;Hexactinellida;Lyssacinosida;Euplectellidae;Rhabdopectella;Rhabdopectella tintinnus
