OTU	SRR1808870	classification
SRR11808870:4793420.638260	161	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Prodoxus;Prodoxus tamaulipellus
SRR11808870:4952070.616222	161	Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Tylochromis;Tylochromis polylepis
SRR11808870:1107000.626932	160	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:1424370.637143	159	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila latifshahi
SRR11808870:2384470.621153	159	Eukaryota;Mollusca;Gastropoda;Lymnaeidae;Galba;Galba pervia
SRR11808870:3893490.644186	159	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Hymeraphia;Hymeraphia breeni
SRR11808870:2183710.606537	158	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa bidentata
SRR11808870:3221340.619309	158	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:3539800.664527	157	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1153370.621199	156	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808870:1164020.633998	156	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Empria;Empria takeuchii
SRR11808870:1004500.650203	153	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa bidentata
SRR11808870:11070.638127	153	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3178870.607692	152	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Aspidiophorus;Aspidiophorus tetrachaetus
SRR11808870:818990.621699	151	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
SRR11808870:101930.633319	149	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Neomaskellia;Neomaskellia andropogonis
SRR11808870:1054730.665072	149	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:151320.636643	149	Eukaryota;Arthropoda;Insecta;Hymenoptera;Halictidae;Lasioglossum;Lasioglossum sisymbrii
SRR11808870:2356870.616529	148	Eukaryota;Arthropoda;Arachnida;Araneae;Lycosidae;Pardosa;Pardosa pseudoannulata
SRR11808870:2842630.645482	148	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga aureolata
SRR11808870:773310.637275	146	Eukaryota;Nematoda;Chromadorea;Ascaridida;Ascarididae;Baylisascaris;Baylisascaris ailuri
SRR11808870:117400.649768	145	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2192080.600048	145	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:1500520.627802	144	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Ocyptamus;Ocyptamus dimidiatus
SRR11808870:3568470.611604	143	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:1925000.618929	142	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:3843820.608544	141	Eukaryota;Arthropoda;Arachnida;Araneae;Dipluridae;Euagrus;Euagrus chisoseus
SRR11808870:1062060.613323	139	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon peltifera
SRR11808870:333370.654267	139	Eukaryota;Nematoda;Chromadorea;Ascaridida;Cucullanidae;Cucullanus;Cucullanus robustus
SRR11808870:423310.600047	137	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808870:1000340.671669	136	Eukaryota;Arthropoda;Insecta;Hymenoptera;Megachilidae;Hoplitis;Hoplitis robusta
SRR11808870:1908630.602423	136	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila pilosa
SRR11808870:1523240.628045	135	Eukaryota;Arthropoda;Arachnida;Astigmata;Pyroglyphidae;Onychalges;Onychalges pachyspathus
SRR11808870:1888200.626650	134	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:821480.617957	131	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
SRR11808870:1878820.606513	130	Eukaryota;Arthropoda;Insecta;Mantodea;Hymenopodidae;Chloroharpax;Chloroharpax modesta
SRR11808870:1013880.634116	129	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Allodia;Allodia zaitzevi
SRR11808870:1883690.671960	128	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Clossiana;Clossiana kriemhild
SRR11808870:1097130.641805	127	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1214900.626491	126	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:891910.644744	126	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:135730.628965	125	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
SRR11808870:3811020.647058	124	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1103270.678964	123	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila kanapiae
SRR11808870:1805420.613413	123	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:2111490.618866	123	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Zancleidae;Zanclea;Zanclea sango
SRR11808870:1012110.618584	122	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:2288980.619975	122	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1428590.633337	121	Eukaryota;Arthropoda;Insecta;Coleoptera;Cleridae;Eleale;Eleale lepida
SRR11808870:2418510.650141	121	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:2603910.634982	121	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2223510.607811	120	Eukaryota;Mollusca;Gastropoda;Euconulidae;Coneuplecta;Coneuplecta calculosa
SRR11808870:10470.643774	119	Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Proteocephalus;Proteocephalus macrocephalus
SRR11808870:101780.605702	118	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria contortella
SRR11808870:1766700.626653	118	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1903250.633747	118	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
SRR11808870:2533310.663641	118	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothella;Ammothella tuberculata
SRR11808870:3854060.624644	118	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1883780.615433	117	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta aeroides (nomen nudum)
SRR11808870:2326420.625217	117	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808870:1873410.623103	116	Eukaryota;Arthropoda;Insecta;Diptera;Acroceridae;Eulonchus;Eulonchus marialiciae
SRR11808870:1270580.625721	115	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
SRR11808870:1365730.633203	115	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Moerisiidae;Moerisia;Moerisia inkermanica
SRR11808870:2129560.612606	115	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:2407010.622697	115	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:886510.617859	115	Eukaryota;Arthropoda;Maxillopoda;Sessilia;Archaeobalanidae;Striatobalanus;Striatobalanus amaryllis
SRR11808870:107170.657660	113	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Archimestra;Archimestra teleboas
SRR11808870:1873240.617710	113	Eukaryota;Echinodermata;Crinoidea;Comatulida;Comatulidae;Comatula;Comatula solaris
SRR11808870:1874940.622660	113	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lymanopoda;Lymanopoda apulia
SRR11808870:10550.649091	112	Eukaryota;Nematoda;Chromadorea;Chromadorida;Chromadoridae;Neochromadora;Neochromadora poecilosomoides
SRR11808870:1013830.612803	111	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1350500.616868	111	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
SRR11808870:1985830.612437	111	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:3330500.609389	111	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Macrogalea;Macrogalea maizina
SRR11808870:4896470.625292	111	Eukaryota;Arthropoda;Insecta;Neuroptera;Rapismatidae;Rapisma;Rapisma xizangense
SRR11808870:1504050.637103	110	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila rubida
SRR11808870:1723960.614623	110	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Prodaticus;Prodaticus orissaensis
SRR11808870:1869690.641995	110	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:2047090.669583	110	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura
SRR11808870:3165260.665879	110	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
SRR11808870:3166620.619961	110	Eukaryota;Arthropoda;Protura;Protura;Sinentomidae;Sinentomon;Sinentomon erythranum
SRR11808870:1010860.658396	109	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria tumicolella
SRR11808870:1991770.629306	109	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila asahinai
SRR11808870:4041930.620700	109	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:186140.639790	108	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Allodia;Allodia zaitzevi
SRR11808870:3465210.619666	108	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Paramuriceidae;Echinogorgia;Echinogorgia complexa
SRR11808870:1411960.600240	107	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:221840.665948	107	Eukaryota;Arthropoda;Insecta;Siphonaptera;Hystrichopsyllidae;Adoratopsylla;Adoratopsylla intermedia
SRR11808870:632840.631599	107	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Leucophenga;Leucophenga angusta
SRR11808870:1023280.622552	106	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
SRR11808870:4689510.629922	106	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Botanophila;Botanophila discreta
SRR11808870:1020650.658590	103	Eukaryota;Mollusca;Gastropoda;Planorbidae;Bathyomphalus;Bathyomphalus contortus
SRR11808870:2088360.605171	102	Eukaryota;Arthropoda;Insecta;Phthiraptera;Boopidae;Heterodoxus;Heterodoxus macropus
SRR11808870:2106470.632744	102	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1885740.655934	100	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1070250.654542	99	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1243660.637694	99	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Nymphopsis;Nymphopsis duodorsospinosa
SRR11808870:1506280.634457	99	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Nymphidium;Nymphidium menalcus
SRR11808870:3482000.611012	99	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Malandena;Malandena suturalis
SRR11808870:780000.602077	99	Eukaryota;Arthropoda;Insecta;Lepidoptera;Autostichidae;Taygete;Taygete sphecophila
SRR11808870:2091520.620140	98	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:4115770.632867	98	Eukaryota;Arthropoda;Arachnida;Araneae;Miturgidae;Cheiracanthium;Cheiracanthium punctorium
SRR11808870:1235670.645682	97	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1014560.645194	96	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Falcatpsalta (nomen nudum);Falcatpsalta aquila (nomen nudum)
SRR11808870:1051640.650286	96	Eukaryota;Arthropoda;Insecta;Hymenoptera;Cynipidae;Aulacidea;Aulacidea phlomica
SRR11808870:2977270.610678	96	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:3593600.648807	96	Eukaryota;Porifera;Demospongiae;Astrophorida;Vulcanellidae;Poecillastra;Poecillastra laminaris
SRR11808870:87040.633450	96	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Hyalenna;Hyalenna buckleyi
SRR11808870:1030070.627883	95	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Mabellina;Mabellina prescotti
SRR11808870:1080570.674017	95	Eukaryota;Arthropoda;Ostracoda;Myodocopida;Cypridinidae;Vargula;Vargula hilgendorfii
SRR11808870:3447180.685055	95	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:1044420.633188	94	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1505370.601976	93	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Dideopsis;Dideopsis aegrota
SRR11808870:2713590.608869	93	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:479100.669959	92	Eukaryota;Arthropoda;Arachnida;Araneae;Salticidae;Chapoda;Chapoda fortuna
SRR11808870:1017850.659613	91	Eukaryota;Nemertea;Anopla;Heteronemertea;Lineidae;Micrura;Micrura rubramaculosa
SRR11808870:1504420.638147	91	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Parmellops;Parmellops perspicuus
SRR11808870:1590320.662205	91	Eukaryota;Platyhelminthes;Cestoda;Bothriocephalidea;Triaenophoridae;Anchistrocephalus;Anchistrocephalus microcephalus
SRR11808870:106860.649145	89	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:1359510.646375	89	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:1904990.610344	89	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:2934030.606610	89	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Amphicaryon;Amphicaryon peltifera
SRR11808870:2228060.607368	88	Eukaryota;Arthropoda;Insecta;Hymenoptera;Encyrtidae;Ooencyrtus;Ooencyrtus kuvanae
SRR11808870:3458500.611993	88	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:3469730.615136	88	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
SRR11808870:4045120.660723	88	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1005320.624146	87	Eukaryota;Arthropoda;Insecta;Diptera;Clusiidae;Hendelia;Hendelia gladiator
SRR11808870:1502300.625645	87	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga omari
SRR11808870:1694670.639499	87	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Ophiomyia;Ophiomyia cornuta
SRR11808870:33220.683978	87	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya reticulata
SRR11808870:3750010.627122	87	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
SRR11808870:1084310.637011	86	Eukaryota;Arthropoda;Insecta;Diptera;Acroceridae;Thyllis;Thyllis crassa
SRR11808870:1996280.668694	86	Eukaryota;Arthropoda;Arachnida;Scorpiones;Vaejovidae;Vaejovis;Vaejovis carolinianus
SRR11808870:4896580.610536	86	Eukaryota;Echinodermata;Crinoidea;Comatulida;Tropiometridae;Tropiometra;Tropiometra afra
SRR11808870:1513090.620152	85	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Dolicheulota;Dolicheulota formosensis
SRR11808870:1971930.621864	85	Eukaryota;Arthropoda;Insecta;Coleoptera;Lampyridae;Photuris;Photuris tremulans
SRR11808870:2372630.637708	85	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Forskaliidae;Forskalia;Forskalia contorta
SRR11808870:1303630.632446	84	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Argyrotaenia;Argyrotaenia repertana
SRR11808870:1511570.673113	83	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Ophiomyia;Ophiomyia quinta
SRR11808870:1513650.668270	83	Eukaryota;Arthropoda;Insecta;Blattodea;Ectobiidae;Blattella;Blattella bisignata
SRR11808870:3797510.631313	83	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Ammothella;Ammothella tuberculata
SRR11808870:925810.641607	83	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Nipponocypris;Nipponocypris sieboldii
SRR11808870:1010580.637144	82	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Derops;Derops uenoi
SRR11808870:1006340.612677	81	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
SRR11808870:1019100.651356	81	Eukaryota;Porifera;Demospongiae;Hadromerida;Hemiasterellidae;Axos;Axos cliftoni
SRR11808870:1280200.639346	81	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
SRR11808870:1380210.600450	81	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus pudendotectus
SRR11808870:1500950.615665	81	Eukaryota;Arthropoda;Insecta;Diptera;Calliphoridae;Chrysomya;Chrysomya chani
SRR11808870:1224890.616977	80	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1249760.600892	80	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
SRR11808870:1012340.609047	79	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1016780.631481	79	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:1121450.672661	79	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
SRR11808870:1650170.638368	79	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Halistemma;Halistemma rubrum
SRR11808870:4904640.608904	79	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Pterolophia;Pterolophia rigida
SRR11808870:951750.612818	79	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica melanopous
SRR11808870:1026380.660678	78	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
SRR11808870:3507100.636371	78	Eukaryota;Arthropoda;Insecta;Coleoptera;Melyridae;Chaetosoma;Chaetosoma scaritides
SRR11808870:1002760.650513	77	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
SRR11808870:1006470.634531	77	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:1014930.629200	77	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Ceratina;Ceratina nasalis
SRR11808870:1180080.635721	77	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808870:1883850.668126	77	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Greta;Greta diaphanus
SRR11808870:1885760.627365	77	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1038180.615764	76	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta confinis (nomen nudum)
SRR11808870:1864880.612404	76	Eukaryota;Mollusca;Gastropoda;Trochomorphidae;Videna;Videna planorbis
SRR11808870:3503680.644816	76	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Inquilina;Inquilina chenowethi
SRR11808870:119890.622739	75	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Argyronympha;Argyronympha ulava
SRR11808870:1502350.603506	75	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus chilensis
SRR11808870:2113720.623050	75	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
SRR11808870:300260.634576	75	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Aspidiophorus;Aspidiophorus ophiodermus
SRR11808870:89850.636123	75	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Tiarannidae;Stegopoma;Stegopoma plicatile
SRR11808870:1056950.619307	74	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Euptera;Euptera elabontas
SRR11808870:1865350.641776	74	Eukaryota;Mollusca;Gastropoda;Ariophantidae;Victaphanta;Victaphanta compacta
SRR11808870:2617020.665332	74	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:3140600.666345	74	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Nineta;Nineta itoi
SRR11808870:1018030.650475	73	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
SRR11808870:1911440.606708	73	Eukaryota;Echinodermata;Crinoidea;Isocrinida;Isocrinidae;Endoxocrinus;Endoxocrinus parrae
SRR11808870:987440.608184	73	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
SRR11808870:1013650.617444	72	Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Symmachia;Symmachia accusatrix
SRR11808870:2834590.621632	72	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Axinella;Axinella corrugata
SRR11808870:744150.649985	72	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotidae;Aspidiophorus;Aspidiophorus ophiodermus
SRR11808870:1014370.618724	71	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Helicarion;Helicarion mastersi
SRR11808870:1031980.608222	71	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
SRR11808870:1037550.610885	71	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Euglossa;Euglossa iopyrrha
SRR11808870:1115910.633057	71	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Corynidae;Sarsia;Sarsia princeps
SRR11808870:1226090.631155	71	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1511120.646073	71	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
SRR11808870:1551190.628100	71	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Thestor;Thestor murrayi
SRR11808870:2221930.625220	71	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
