amplicon	SRR1808872	total
SRR11808872:2811800.601678	1	1
SRR11808872:2811820.638840	1	1
SRR11808872:2811980.616639	1	1
SRR11808872:2812010.607069	1	1
SRR11808872:2812100.602219	1	1
SRR11808872:2812110.613272	1	1
SRR11808872:2812130.620061	1	1
SRR11808872:2812240.661128	1	1
SRR11808872:2812270.622216	1	1
SRR11808872:2812290.609947	1	1
SRR11808872:2812300.623484	1	1
SRR11808872:2812390.627750	1	1
SRR11808872:2812510.603092	1	1
SRR11808872:2812590.617971	1	1
SRR11808872:2812630.619286	1	1
SRR11808872:2812640.615066	1	1
SRR11808872:2812680.610203	1	1
SRR11808872:2812700.628232	1	1
SRR11808872:2812730.618586	1	1
SRR11808872:2812830.602057	1	1
SRR11808872:2812850.620106	1	1
SRR11808872:2812860.627552	1	1
SRR11808872:2812950.620995	1	1
SRR11808872:28130.628916	1	1
SRR11808872:2813080.622660	1	1
SRR11808872:2813120.657161	1	1
SRR11808872:2813160.615102	1	1
SRR11808872:2813280.633870	1	1
SRR11808872:2813330.609991	1	1
SRR11808872:2813590.619070	1	1
SRR11808872:2813600.607711	1	1
SRR11808872:2813650.619333	1	1
SRR11808872:2813720.620048	1	1
SRR11808872:2814160.628539	1	1
SRR11808872:2815290.600119	1	1
SRR11808872:2815360.601889	1	1
SRR11808872:2815440.616124	1	1
SRR11808872:2815730.607174	1	1
SRR11808872:2815790.629615	1	1
SRR11808872:2815830.602808	1	1
SRR11808872:2815930.612024	1	1
SRR11808872:2816080.622521	1	1
SRR11808872:2816190.606323	1	1
SRR11808872:2816290.601222	1	1
SRR11808872:2816340.629337	1	1
SRR11808872:2816480.629512	1	1
SRR11808872:2816490.622609	1	1
SRR11808872:2816630.611198	1	1
SRR11808872:2816740.607421	1	1
SRR11808872:2816810.623509	1	1
SRR11808872:2816840.636060	1	1
SRR11808872:2816850.616394	1	1
SRR11808872:2817090.614707	1	1
SRR11808872:2817190.618473	1	1
SRR11808872:2817220.618586	1	1
SRR11808872:2817290.628276	1	1
SRR11808872:2817400.614399	1	1
SRR11808872:2817560.613265	1	1
SRR11808872:2817600.603779	1	1
SRR11808872:2818230.624700	1	1
SRR11808872:2818340.609195	1	1
SRR11808872:2818510.607632	1	1
SRR11808872:2818580.632947	1	1
SRR11808872:2818620.622540	1	1
SRR11808872:281880.606047	1	1
SRR11808872:2818830.614663	1	1
SRR11808872:2818870.641435	1	1
SRR11808872:2818980.716045	1	1
SRR11808872:2819040.610721	1	1
SRR11808872:2819050.637955	1	1
SRR11808872:2819110.602007	1	1
SRR11808872:2819140.607530	1	1
SRR11808872:2819240.619020	1	1
SRR11808872:2819330.617131	1	1
SRR11808872:2819410.615588	1	1
SRR11808872:2819540.645436	1	1
SRR11808872:2819560.604321	1	1
SRR11808872:2819720.615800	1	1
SRR11808872:2819790.631100	1	1
SRR11808872:2819870.617441	1	1
SRR11808872:2819880.600469	1	1
SRR11808872:2819890.626222	1	1
SRR11808872:2819900.615751	1	1
SRR11808872:2819930.602297	1	1
SRR11808872:2819990.626589	1	1
SRR11808872:2820130.644503	1	1
SRR11808872:2820160.634263	1	1
SRR11808872:2820170.618823	1	1
SRR11808872:2820370.628698	1	1
SRR11808872:2820400.601009	1	1
SRR11808872:2820530.600456	1	1
SRR11808872:2820560.609171	1	1
SRR11808872:2820590.629830	1	1
SRR11808872:2820640.614830	1	1
SRR11808872:2820650.604194	1	1
SRR11808872:2820680.614180	1	1
SRR11808872:2820690.611771	1	1
SRR11808872:2820840.603011	1	1
SRR11808872:2821080.608629	1	1
SRR11808872:2821100.627688	1	1
SRR11808872:2821140.608311	1	1
SRR11808872:2821180.612596	1	1
SRR11808872:2821330.606002	1	1
SRR11808872:2821340.632327	1	1
SRR11808872:2821370.630199	1	1
SRR11808872:2821460.635211	1	1
SRR11808872:2821540.601566	1	1
SRR11808872:2821580.621400	1	1
SRR11808872:2821600.621053	1	1
SRR11808872:2821710.630830	1	1
SRR11808872:2821780.611310	1	1
SRR11808872:2821820.605678	1	1
SRR11808872:2821990.608457	1	1
SRR11808872:2822060.606822	1	1
SRR11808872:2822120.652745	1	1
SRR11808872:2822220.608491	1	1
SRR11808872:2822280.626349	1	1
SRR11808872:2822350.610115	1	1
SRR11808872:2822380.614963	1	1
SRR11808872:2822410.602831	1	1
SRR11808872:2822550.610214	1	1
SRR11808872:2822640.656251	1	1
SRR11808872:2822690.612270	1	1
SRR11808872:2822790.621865	1	1
SRR11808872:2822930.617752	1	1
SRR11808872:2823130.603308	1	1
SRR11808872:2823150.635023	1	1
SRR11808872:2823240.603059	1	1
SRR11808872:2823270.631405	1	1
SRR11808872:2823370.615308	1	1
SRR11808872:2823400.603901	1	1
SRR11808872:2823420.612787	1	1
SRR11808872:2823460.611360	1	1
SRR11808872:2823560.628395	1	1
SRR11808872:2823600.629282	1	1
SRR11808872:2823640.621907	1	1
SRR11808872:2823670.631819	1	1
SRR11808872:2823760.620601	1	1
SRR11808872:2823840.622585	1	1
SRR11808872:2823930.600289	1	1
SRR11808872:2823960.613853	1	1
SRR11808872:2824010.628470	1	1
SRR11808872:2824290.604044	1	1
SRR11808872:2824360.625698	1	1
SRR11808872:2824370.602199	1	1
SRR11808872:2824480.616354	1	1
SRR11808872:2824530.608447	1	1
SRR11808872:2824630.604880	1	1
SRR11808872:2824860.627939	1	1
SRR11808872:2824970.608182	1	1
SRR11808872:2825080.604216	1	1
SRR11808872:2825110.634771	1	1
SRR11808872:2825140.625605	1	1
SRR11808872:2825150.635380	1	1
SRR11808872:282520.607086	1	1
SRR11808872:2825230.605927	1	1
SRR11808872:2825240.613280	1	1
SRR11808872:2825250.628854	1	1
SRR11808872:2825280.618978	1	1
SRR11808872:2825530.610827	1	1
SRR11808872:2825540.605670	1	1
SRR11808872:2825580.609673	1	1
SRR11808872:2825600.601859	1	1
SRR11808872:2825780.600104	1	1
SRR11808872:2825860.604292	1	1
SRR11808872:2825880.624843	1	1
SRR11808872:2825960.601764	1	1
SRR11808872:2826160.600336	1	1
SRR11808872:2826170.680558	1	1
SRR11808872:2826180.633868	1	1
SRR11808872:2826270.617327	1	1
SRR11808872:2826320.621073	1	1
SRR11808872:2826350.611665	1	1
SRR11808872:2826400.626816	1	1
SRR11808872:2826450.606073	1	1
SRR11808872:2826550.604726	1	1
SRR11808872:2826560.609989	1	1
SRR11808872:2826580.621668	1	1
SRR11808872:2826630.632080	1	1
SRR11808872:2826660.621544	1	1
SRR11808872:2826700.651147	1	1
SRR11808872:2826710.621680	1	1
SRR11808872:2826760.609429	1	1
SRR11808872:2826820.611422	1	1
SRR11808872:2826870.606957	1	1
SRR11808872:2827100.627618	1	1
SRR11808872:2827250.613111	1	1
SRR11808872:2827420.612077	1	1
SRR11808872:2827660.605380	1	1
SRR11808872:2829160.615649	1	1
SRR11808872:2829630.606020	1	1
SRR11808872:2829720.628962	1	1
SRR11808872:2829870.606153	1	1
SRR11808872:2830050.647227	1	1
SRR11808872:2830350.620019	1	1
SRR11808872:2830430.604546	1	1
SRR11808872:2830460.607497	1	1
SRR11808872:2830500.604788	1	1
SRR11808872:2830560.630777	1	1
SRR11808872:2830870.616325	1	1
SRR11808872:2830920.604416	1	1
SRR11808872:2831120.617557	1	1
SRR11808872:2831580.608431	1	1
SRR11808872:2831660.601248	1	1
SRR11808872:2831850.615945	1	1
SRR11808872:2831930.601851	1	1
SRR11808872:2832030.635065	1	1
SRR11808872:2832130.630231	1	1
SRR11808872:2832190.612887	1	1
SRR11808872:2832240.622416	1	1
SRR11808872:2832320.621173	1	1
SRR11808872:2832370.624473	1	1
SRR11808872:2832410.626733	1	1
SRR11808872:2832430.602661	1	1
SRR11808872:2832440.632761	1	1
SRR11808872:2832480.618107	1	1
SRR11808872:2832620.681136	1	1
SRR11808872:2832770.603979	1	1
SRR11808872:2832820.606638	1	1
SRR11808872:2832910.648715	1	1
SRR11808872:2833050.602907	1	1
SRR11808872:2833120.622894	1	1
SRR11808872:2833340.624231	1	1
SRR11808872:2833370.635841	1	1
SRR11808872:2833460.612662	1	1
SRR11808872:2833470.628570	1	1
SRR11808872:2833550.622138	1	1
SRR11808872:2833590.642729	1	1
SRR11808872:2833630.620315	1	1
SRR11808872:2833770.652645	1	1
SRR11808872:2833880.632771	1	1
SRR11808872:2833930.618900	1	1
SRR11808872:2833960.613178	1	1
SRR11808872:28340.635889	1	1
SRR11808872:2834050.627672	1	1
SRR11808872:2834060.651988	1	1
SRR11808872:2834150.618338	1	1
SRR11808872:2834170.608727	1	1
SRR11808872:2834180.636786	1	1
SRR11808872:2834430.652019	1	1
SRR11808872:2834490.617843	1	1
SRR11808872:2834600.604755	1	1
SRR11808872:2834610.609578	1	1
SRR11808872:2834650.612835	1	1
SRR11808872:283480.676797	1	1
SRR11808872:2835160.619881	1	1
SRR11808872:2835170.612302	1	1
SRR11808872:2835180.639811	1	1
SRR11808872:2835250.600799	1	1
SRR11808872:2835360.630431	1	1
SRR11808872:2835370.601516	1	1
SRR11808872:2835440.607515	1	1
SRR11808872:2835520.619101	1	1
SRR11808872:2835530.613255	1	1
SRR11808872:2835600.608218	1	1
SRR11808872:2835800.612684	1	1
SRR11808872:2835810.608360	1	1
SRR11808872:2835950.621579	1	1
SRR11808872:2835960.638493	1	1
SRR11808872:2835990.600533	1	1
SRR11808872:2836000.629972	1	1
SRR11808872:28360.614016	1	1
SRR11808872:2836150.644300	1	1
SRR11808872:2836310.629595	1	1
SRR11808872:2836340.631638	1	1
SRR11808872:2836460.627168	1	1
SRR11808872:2836520.608864	1	1
SRR11808872:2836540.610880	1	1
SRR11808872:2836570.626323	1	1
SRR11808872:2836580.609291	1	1
SRR11808872:2836610.607433	1	1
SRR11808872:2836670.609320	1	1
SRR11808872:2836760.606283	1	1
SRR11808872:2836820.616685	1	1
SRR11808872:2836920.633334	1	1
SRR11808872:2836930.623754	1	1
SRR11808872:28370.606423	1	1
SRR11808872:2837070.615951	1	1
SRR11808872:2837140.619303	1	1
SRR11808872:2837150.631407	1	1
SRR11808872:2837190.616734	1	1
SRR11808872:2837450.631836	1	1
SRR11808872:2837470.606889	1	1
SRR11808872:2837490.613671	1	1
SRR11808872:2837500.614246	1	1
SRR11808872:2837530.609636	1	1
SRR11808872:2837560.612171	1	1
SRR11808872:2837580.615710	1	1
SRR11808872:2837650.632584	1	1
SRR11808872:2837740.603068	1	1
SRR11808872:2837760.608184	1	1
SRR11808872:2837800.609698	1	1
SRR11808872:2837840.626834	1	1
SRR11808872:2837870.604029	1	1
SRR11808872:2837890.645808	1	1
SRR11808872:2837920.608030	1	1
SRR11808872:2838000.611888	1	1
SRR11808872:2838020.609271	1	1
SRR11808872:2838060.637925	1	1
SRR11808872:2838090.614802	1	1
SRR11808872:2838120.606127	1	1
SRR11808872:2838170.617216	1	1
SRR11808872:2838220.610195	1	1
SRR11808872:2838260.602931	1	1
SRR11808872:2838490.614546	1	1
SRR11808872:2838500.622352	1	1
SRR11808872:2838580.640091	1	1
SRR11808872:2838600.625213	1	1
SRR11808872:2838660.618544	1	1
SRR11808872:2838690.602800	1	1
SRR11808872:2838720.612969	1	1
SRR11808872:2838750.638138	1	1
SRR11808872:2838820.605328	1	1
SRR11808872:2838900.618199	1	1
SRR11808872:2839000.629008	1	1
SRR11808872:2839020.635221	1	1
SRR11808872:2839190.615567	1	1
SRR11808872:2839280.613061	1	1
SRR11808872:2839330.633135	1	1
SRR11808872:2839340.604794	1	1
SRR11808872:2839450.647191	1	1
SRR11808872:2839460.619113	1	1
SRR11808872:2839500.623474	1	1
SRR11808872:2839530.639159	1	1
SRR11808872:2839630.602201	1	1
SRR11808872:2839740.608684	1	1
SRR11808872:2839760.608201	1	1
SRR11808872:2839770.640498	1	1
SRR11808872:2839790.615111	1	1
SRR11808872:2839850.639247	1	1
SRR11808872:2839930.605768	1	1
SRR11808872:2839940.652627	1	1
SRR11808872:2840070.603254	1	1
SRR11808872:2840120.603572	1	1
SRR11808872:2840140.609983	1	1
SRR11808872:2840190.607277	1	1
SRR11808872:2840200.630471	1	1
SRR11808872:2840210.635853	1	1
SRR11808872:2840530.615113	1	1
SRR11808872:2840590.608083	1	1
SRR11808872:2840830.618075	1	1
SRR11808872:2842590.604635	1	1
SRR11808872:2842760.614790	1	1
SRR11808872:2842990.625011	1	1
SRR11808872:28430.628772	1	1
SRR11808872:2843210.614692	1	1
SRR11808872:2843350.623047	1	1
SRR11808872:2843560.623051	1	1
SRR11808872:2843770.601504	1	1
SRR11808872:2843850.606095	1	1
SRR11808872:2843930.600871	1	1
SRR11808872:2844070.624042	1	1
SRR11808872:2844330.629463	1	1
SRR11808872:2844350.621154	1	1
SRR11808872:2844380.615850	1	1
SRR11808872:2844510.619549	1	1
SRR11808872:2845560.609546	1	1
SRR11808872:2845660.636513	1	1
SRR11808872:2845810.600023	1	1
SRR11808872:2845930.611087	1	1
SRR11808872:2845960.675590	1	1
SRR11808872:2846460.613910	1	1
SRR11808872:2846630.645099	1	1
SRR11808872:2846680.622490	1	1
SRR11808872:2846830.624518	1	1
SRR11808872:2847040.604387	1	1
SRR11808872:2847080.626228	1	1
SRR11808872:2847090.605513	1	1
SRR11808872:2847110.630992	1	1
SRR11808872:2847130.631300	1	1
SRR11808872:2847230.660557	1	1
SRR11808872:2847320.628508	1	1
SRR11808872:2847340.609879	1	1
SRR11808872:2847390.610451	1	1
SRR11808872:2847490.644547	1	1
SRR11808872:2847520.620432	1	1
SRR11808872:2847600.632138	1	1
SRR11808872:2847630.608982	1	1
SRR11808872:2847830.632730	1	1
SRR11808872:2847890.618946	1	1
SRR11808872:2848170.623816	1	1
SRR11808872:2848180.610809	1	1
SRR11808872:2848190.612368	1	1
SRR11808872:2848440.602214	1	1
SRR11808872:2848650.636827	1	1
SRR11808872:2848700.603255	1	1
SRR11808872:2848760.629669	1	1
SRR11808872:2848810.641778	1	1
SRR11808872:2848960.608783	1	1
SRR11808872:2849040.637109	1	1
SRR11808872:2849080.613553	1	1
SRR11808872:2849150.632823	1	1
SRR11808872:2849180.615003	1	1
SRR11808872:2849190.604181	1	1
SRR11808872:2849330.616347	1	1
SRR11808872:2849370.606878	1	1
SRR11808872:2849460.627950	1	1
SRR11808872:284950.600979	1	1
SRR11808872:2849580.625793	1	1
SRR11808872:2849740.663521	1	1
SRR11808872:2849750.604435	1	1
SRR11808872:2849770.608368	1	1
SRR11808872:2850010.633190	1	1
SRR11808872:2850050.630984	1	1
SRR11808872:2850420.609145	1	1
SRR11808872:2850560.623151	1	1
SRR11808872:2850700.606317	1	1
SRR11808872:2850790.634488	1	1
SRR11808872:2850840.611155	1	1
SRR11808872:2850860.608207	1	1
SRR11808872:2850920.619650	1	1
SRR11808872:2850930.627834	1	1
SRR11808872:2850970.624135	1	1
SRR11808872:2850980.629565	1	1
SRR11808872:2851020.615566	1	1
SRR11808872:2851240.644897	1	1
SRR11808872:2851510.603982	1	1
SRR11808872:2851540.617196	1	1
SRR11808872:2851610.624245	1	1
SRR11808872:2851770.646741	1	1
SRR11808872:2851830.619251	1	1
SRR11808872:2851870.632678	1	1
SRR11808872:2851900.605428	1	1
SRR11808872:2851970.640975	1	1
SRR11808872:2851990.626716	1	1
SRR11808872:2852040.643193	1	1
SRR11808872:2852050.628664	1	1
SRR11808872:2852060.611254	1	1
SRR11808872:2852080.600587	1	1
SRR11808872:2852160.641071	1	1
SRR11808872:2852180.641684	1	1
SRR11808872:2852220.610005	1	1
SRR11808872:2852230.646306	1	1
SRR11808872:2852310.609181	1	1
SRR11808872:2852330.648992	1	1
SRR11808872:2852350.613024	1	1
SRR11808872:2852580.652829	1	1
SRR11808872:2852640.605592	1	1
SRR11808872:2852680.632900	1	1
SRR11808872:2852810.631451	1	1
SRR11808872:2852830.628439	1	1
SRR11808872:2852840.616246	1	1
SRR11808872:2853050.633962	1	1
SRR11808872:2853090.610646	1	1
SRR11808872:2853120.649423	1	1
SRR11808872:2853130.645169	1	1
SRR11808872:2853280.636901	1	1
SRR11808872:2853300.608184	1	1
SRR11808872:285340.619515	1	1
SRR11808872:2853470.601217	1	1
SRR11808872:2853530.600474	1	1
SRR11808872:2853570.615607	1	1
SRR11808872:2853590.628019	1	1
SRR11808872:2853680.625190	1	1
SRR11808872:2853760.600959	1	1
SRR11808872:2853850.602663	1	1
SRR11808872:2853940.610935	1	1
SRR11808872:2854020.604097	1	1
SRR11808872:2854150.614341	1	1
SRR11808872:2854170.604812	1	1
SRR11808872:2854190.630340	1	1
SRR11808872:2854650.616820	1	1
SRR11808872:2855050.602378	1	1
SRR11808872:2855220.600883	1	1
SRR11808872:2856120.626111	1	1
SRR11808872:2856130.605903	1	1
SRR11808872:2856210.603223	1	1
SRR11808872:2856290.636140	1	1
SRR11808872:2856330.616625	1	1
SRR11808872:2856770.604848	1	1
SRR11808872:2856830.612943	1	1
SRR11808872:2857230.619797	1	1
SRR11808872:2857430.620045	1	1
SRR11808872:2857490.610378	1	1
SRR11808872:2857540.607065	1	1
SRR11808872:2857660.611474	1	1
SRR11808872:2857710.662044	1	1
SRR11808872:2857750.613582	1	1
SRR11808872:2857760.600155	1	1
SRR11808872:2857910.609067	1	1
SRR11808872:2857930.634010	1	1
SRR11808872:2858010.617025	1	1
SRR11808872:2858120.631952	1	1
SRR11808872:2858190.642888	1	1
SRR11808872:2858780.613533	1	1
SRR11808872:285880.606301	1	1
SRR11808872:2858880.605997	1	1
SRR11808872:2859140.616117	1	1
SRR11808872:2859270.630966	1	1
SRR11808872:2859480.602318	1	1
SRR11808872:2859490.618660	1	1
SRR11808872:2859520.649203	1	1
SRR11808872:2859530.646499	1	1
SRR11808872:2859630.648429	1	1
SRR11808872:2859640.648383	1	1
SRR11808872:2859650.617641	1	1
SRR11808872:2859670.600163	1	1
SRR11808872:2859720.645823	1	1
SRR11808872:2859830.614965	1	1
SRR11808872:2859870.606672	1	1
SRR11808872:2859910.625783	1	1
SRR11808872:2859930.609173	1	1
SRR11808872:2859990.622967	1	1
SRR11808872:2860060.624585	1	1
SRR11808872:2860180.628563	1	1
SRR11808872:2860200.634350	1	1
SRR11808872:2860250.604312	1	1
SRR11808872:2860310.641829	1	1
SRR11808872:2860470.631725	1	1
SRR11808872:2860500.629635	1	1
SRR11808872:2860690.628411	1	1
SRR11808872:2860710.627099	1	1
SRR11808872:2860730.614224	1	1
SRR11808872:2860740.602604	1	1
SRR11808872:2860750.606524	1	1
SRR11808872:2860790.601026	1	1
SRR11808872:2860890.630223	1	1
SRR11808872:2860900.626141	1	1
SRR11808872:2860990.605349	1	1
SRR11808872:2861000.626695	1	1
SRR11808872:28610.605314	1	1
SRR11808872:2861080.613560	1	1
SRR11808872:2861100.600639	1	1
SRR11808872:2861290.641978	1	1
SRR11808872:2861300.613094	1	1
SRR11808872:2861330.629047	1	1
SRR11808872:2861340.603786	1	1
SRR11808872:2861440.649442	1	1
SRR11808872:2861470.623057	1	1
SRR11808872:2861480.633253	1	1
SRR11808872:2861540.616271	1	1
SRR11808872:2861600.629937	1	1
SRR11808872:2861630.624360	1	1
SRR11808872:2861640.606522	1	1
SRR11808872:2861660.633807	1	1
SRR11808872:2861760.627742	1	1
SRR11808872:2861850.639841	1	1
SRR11808872:2861860.613695	1	1
SRR11808872:2861990.623424	1	1
SRR11808872:2862000.603589	1	1
SRR11808872:2862060.621059	1	1
SRR11808872:2862080.612243	1	1
SRR11808872:2862100.608367	1	1
SRR11808872:2862290.611078	1	1
SRR11808872:2862490.601229	1	1
SRR11808872:2862510.648830	1	1
SRR11808872:2862690.624490	1	1
SRR11808872:2862730.639889	1	1
SRR11808872:2862860.623110	1	1
SRR11808872:2862890.641455	1	1
SRR11808872:2862910.651661	1	1
SRR11808872:2862980.639321	1	1
SRR11808872:2863030.620405	1	1
SRR11808872:2863060.602032	1	1
SRR11808872:2863110.616260	1	1
SRR11808872:2863130.610793	1	1
SRR11808872:2863150.624064	1	1
SRR11808872:2863160.614713	1	1
SRR11808872:2863230.606362	1	1
SRR11808872:2863240.614884	1	1
SRR11808872:2863260.618437	1	1
SRR11808872:2863280.619863	1	1
SRR11808872:2863330.611131	1	1
SRR11808872:2863390.619239	1	1
SRR11808872:2863410.635339	1	1
SRR11808872:2863440.610630	1	1
SRR11808872:2863470.612362	1	1
SRR11808872:2863490.618550	1	1
SRR11808872:2863590.602773	1	1
SRR11808872:286360.632759	1	1
SRR11808872:2863610.616826	1	1
SRR11808872:2863660.635515	1	1
SRR11808872:2863730.612151	1	1
SRR11808872:2863770.618398	1	1
SRR11808872:2863800.628414	1	1
SRR11808872:2863810.609068	1	1
SRR11808872:2863850.630275	1	1
SRR11808872:2863880.608796	1	1
SRR11808872:2863890.631539	1	1
SRR11808872:2863940.631228	1	1
SRR11808872:2863950.629194	1	1
SRR11808872:2863960.628012	1	1
SRR11808872:28640.615942	1	1
SRR11808872:2864150.617743	1	1
SRR11808872:2864180.635700	1	1
SRR11808872:2864260.611883	1	1
SRR11808872:2864290.617509	1	1
SRR11808872:2864330.617713	1	1
SRR11808872:2864350.643833	1	1
SRR11808872:2864490.627001	1	1
SRR11808872:2864560.628523	1	1
SRR11808872:2864710.616885	1	1
SRR11808872:2864740.624843	1	1
SRR11808872:2864770.626878	1	1
SRR11808872:2864830.607782	1	1
SRR11808872:2864850.644495	1	1
SRR11808872:2864910.605043	1	1
SRR11808872:2864920.616570	1	1
SRR11808872:2865180.607967	1	1
SRR11808872:2865190.612100	1	1
SRR11808872:2865200.608192	1	1
SRR11808872:2865290.613976	1	1
SRR11808872:2865490.600750	1	1
SRR11808872:2865520.614444	1	1
SRR11808872:2865640.648588	1	1
SRR11808872:2865650.609783	1	1
SRR11808872:2865670.604093	1	1
SRR11808872:2865690.608271	1	1
SRR11808872:2865710.645338	1	1
SRR11808872:2865740.604952	1	1
SRR11808872:2865780.602413	1	1
SRR11808872:2865810.609014	1	1
SRR11808872:2865830.603958	1	1
SRR11808872:2865870.600719	1	1
SRR11808872:2865880.607548	1	1
SRR11808872:2865940.620288	1	1
SRR11808872:2865970.614841	1	1
SRR11808872:2865980.601143	1	1
SRR11808872:2865990.641003	1	1
SRR11808872:2866000.602894	1	1
SRR11808872:2866020.618113	1	1
SRR11808872:2866070.606894	1	1
SRR11808872:2866080.615698	1	1
SRR11808872:2866090.625133	1	1
SRR11808872:2866160.616022	1	1
SRR11808872:2866190.601902	1	1
SRR11808872:2866200.603690	1	1
SRR11808872:2866220.603933	1	1
SRR11808872:2866230.606633	1	1
SRR11808872:2866250.603733	1	1
SRR11808872:2866330.629430	1	1
SRR11808872:2866340.605815	1	1
SRR11808872:2866420.614055	1	1
SRR11808872:2866450.610867	1	1
SRR11808872:2866500.604131	1	1
SRR11808872:2866580.616744	1	1
SRR11808872:2866680.610209	1	1
SRR11808872:2866740.608554	1	1
SRR11808872:2866800.608754	1	1
SRR11808872:286680.626600	1	1
SRR11808872:2866900.616397	1	1
SRR11808872:2866930.623780	1	1
SRR11808872:2867010.627234	1	1
SRR11808872:2867020.606600	1	1
SRR11808872:2867090.600451	1	1
SRR11808872:2867100.626010	1	1
SRR11808872:2867120.606207	1	1
SRR11808872:2867240.618790	1	1
SRR11808872:2867250.617187	1	1
SRR11808872:2867330.637656	1	1
SRR11808872:2867370.641198	1	1
SRR11808872:2867440.609500	1	1
SRR11808872:2867460.634987	1	1
SRR11808872:2867530.615949	1	1
SRR11808872:2867560.638523	1	1
SRR11808872:2867570.625324	1	1
SRR11808872:2867670.620722	1	1
SRR11808872:2867710.606776	1	1
SRR11808872:2867760.603578	1	1
SRR11808872:2867790.634393	1	1
SRR11808872:2867840.615063	1	1
SRR11808872:2867960.602887	1	1
SRR11808872:2868150.604058	1	1
SRR11808872:2868160.608147	1	1
SRR11808872:2868440.611044	1	1
SRR11808872:286880.600038	1	1
SRR11808872:2869290.601062	1	1
SRR11808872:2869680.621657	1	1
SRR11808872:2870620.607854	1	1
SRR11808872:2870700.633901	1	1
SRR11808872:2871440.636684	1	1
SRR11808872:2871490.600323	1	1
SRR11808872:2871720.605819	1	1
SRR11808872:2871800.607372	1	1
SRR11808872:2871960.611028	1	1
