amplicon	linearized.dereplicate_SRR1808872.merged.fastq	total
SRR11808872:::164863:0:0:0:0.628291	3	3
SRR11808872:::164957:0:0:0:0.603286	3	3
SRR11808872:::165147:0:0:0:0.615524	3	3
SRR11808872:::165338:0:0:0:0.600751	3	3
SRR11808872:::165885:0:0:0:0.619854	3	3
SRR11808872:::166016:0:0:0:0.607192	3	3
SRR11808872:::166506:0:0:0:0.638380	3	3
SRR11808872:::167293:0:0:0:0.627379	3	3
SRR11808872:::167367:0:0:0:0.602709	3	3
SRR11808872:::167677:0:0:0:0.616386	3	3
SRR11808872:::168915:0:0:0:0.627345	3	3
SRR11808872:::169046:0:0:0:0.606930	3	3
SRR11808872:::169860:0:0:0:0.626588	3	3
SRR11808872:::170127:0:0:0:0.618346	3	3
SRR11808872:::170172:0:0:0:0.620396	3	3
SRR11808872:::170383:0:0:0:0.609581	3	3
SRR11808872:::17044:0:0:0:0.621915	3	3
SRR11808872:::1706:0:0:0:0.622649	3	3
SRR11808872:::171149:0:0:0:0.618645	3	3
SRR11808872:::171391:0:0:0:0.621796	3	3
SRR11808872:::172381:0:0:0:0.601929	3	3
SRR11808872:::172386:0:0:0:0.638448	3	3
SRR11808872:::172875:0:0:0:0.633883	3	3
SRR11808872:::173661:0:0:0:0.606026	3	3
SRR11808872:::173799:0:0:0:0.616050	3	3
SRR11808872:::173910:0:0:0:0.625743	3	3
SRR11808872:::174011:0:0:0:0.622766	3	3
SRR11808872:::17514:0:0:0:0.630877	3	3
SRR11808872:::175227:0:0:0:0.629352	3	3
SRR11808872:::175402:0:0:0:0.608011	3	3
SRR11808872:::176176:0:0:0:0.611445	3	3
SRR11808872:::178803:0:0:0:0.603048	3	3
SRR11808872:::179721:0:0:0:0.611482	3	3
SRR11808872:::179990:0:0:0:0.621346	3	3
SRR11808872:::180604:0:0:0:0.620958	3	3
SRR11808872:::181419:0:0:0:0.621710	3	3
SRR11808872:::183201:0:0:0:0.617323	3	3
SRR11808872:::183412:0:0:0:0.648258	3	3
SRR11808872:::184306:0:0:0:0.643171	3	3
SRR11808872:::184381:0:0:0:0.638406	3	3
SRR11808872:::185502:0:0:0:0.620478	3	3
SRR11808872:::185652:0:0:0:0.612817	3	3
SRR11808872:::185684:0:0:0:0.604512	3	3
SRR11808872:::188128:0:0:0:0.612020	3	3
SRR11808872:::189973:0:0:0:0.623193	3	3
SRR11808872:::190944:0:0:0:0.601091	3	3
SRR11808872:::191899:0:0:0:0.637112	3	3
SRR11808872:::193526:0:0:0:0.621971	3	3
SRR11808872:::196094:0:0:0:0.617374	3	3
SRR11808872:::197983:0:0:0:0.603802	3	3
SRR11808872:::198055:0:0:0:0.609028	3	3
SRR11808872:::202187:0:0:0:0.617721	3	3
SRR11808872:::202266:0:0:0:0.600694	3	3
SRR11808872:::202541:0:0:0:0.615225	3	3
SRR11808872:::202928:0:0:0:0.621393	3	3
SRR11808872:::203022:0:0:0:0.637160	3	3
SRR11808872:::204324:0:0:0:0.634899	3	3
SRR11808872:::205602:0:0:0:0.604622	3	3
SRR11808872:::205957:0:0:0:0.600178	3	3
SRR11808872:::206498:0:0:0:0.604261	3	3
SRR11808872:::208964:0:0:0:0.613804	3	3
SRR11808872:::209384:0:0:0:0.638089	3	3
SRR11808872:::209965:0:0:0:0.606222	3	3
SRR11808872:::210274:0:0:0:0.602748	3	3
SRR11808872:::210314:0:0:0:0.600906	3	3
SRR11808872:::210583:0:0:0:0.601928	3	3
SRR11808872:::211754:0:0:0:0.603015	3	3
SRR11808872:::212419:0:0:0:0.602579	3	3
SRR11808872:::213176:0:0:0:0.616949	3	3
SRR11808872:::213214:0:0:0:0.623344	3	3
SRR11808872:::213475:0:0:0:0.607978	3	3
SRR11808872:::214171:0:0:0:0.637321	3	3
SRR11808872:::214329:0:0:0:0.628627	3	3
SRR11808872:::215285:0:0:0:0.620398	3	3
SRR11808872:::216853:0:0:0:0.621630	3	3
SRR11808872:::219676:0:0:0:0.643735	3	3
SRR11808872:::219817:0:0:0:0.651848	3	3
SRR11808872:::220823:0:0:0:0.625296	3	3
SRR11808872:::221896:0:0:0:0.620480	3	3
SRR11808872:::222945:0:0:0:0.607935	3	3
SRR11808872:::224593:0:0:0:0.622277	3	3
SRR11808872:::226274:0:0:0:0.613870	3	3
SRR11808872:::226304:0:0:0:0.625627	3	3
SRR11808872:::227552:0:0:0:0.655434	3	3
SRR11808872:::228784:0:0:0:0.620465	3	3
SRR11808872:::22883:0:0:0:0.641862	3	3
SRR11808872:::228899:0:0:0:0.631478	3	3
SRR11808872:::230034:0:0:0:0.629637	3	3
SRR11808872:::23009:0:0:0:0.617067	3	3
SRR11808872:::230262:0:0:0:0.601424	3	3
SRR11808872:::23218:0:0:0:0.641900	3	3
SRR11808872:::23230:0:0:0:0.612128	3	3
SRR11808872:::232830:0:0:0:0.611920	3	3
SRR11808872:::23295:0:0:0:0.603624	3	3
SRR11808872:::233162:0:0:0:0.624170	3	3
SRR11808872:::233293:0:0:0:0.600151	3	3
SRR11808872:::233822:0:0:0:0.631222	3	3
SRR11808872:::234199:0:0:0:0.635805	3	3
SRR11808872:::234404:0:0:0:0.623701	3	3
SRR11808872:::23443:0:0:0:0.612306	3	3
SRR11808872:::234707:0:0:0:0.611913	3	3
SRR11808872:::235271:0:0:0:0.604047	3	3
SRR11808872:::235338:0:0:0:0.614247	3	3
SRR11808872:::23670:0:0:0:0.605182	3	3
SRR11808872:::236947:0:0:0:0.605245	3	3
SRR11808872:::238103:0:0:0:0.619413	3	3
SRR11808872:::238224:0:0:0:0.606284	3	3
SRR11808872:::239262:0:0:0:0.617972	3	3
SRR11808872:::239454:0:0:0:0.610828	3	3
SRR11808872:::239656:0:0:0:0.643191	3	3
SRR11808872:::239954:0:0:0:0.619244	3	3
SRR11808872:::241156:0:0:0:0.614917	3	3
SRR11808872:::242954:0:0:0:0.610706	3	3
SRR11808872:::243580:0:0:0:0.603838	3	3
SRR11808872:::243621:0:0:0:0.609420	3	3
SRR11808872:::244944:0:0:0:0.629880	3	3
SRR11808872:::246218:0:0:0:0.606211	3	3
SRR11808872:::24742:0:0:0:0.606536	3	3
SRR11808872:::24792:0:0:0:0.624948	3	3
SRR11808872:::248210:0:0:0:0.620181	3	3
SRR11808872:::248238:0:0:0:0.606572	3	3
SRR11808872:::248657:0:0:0:0.615500	3	3
SRR11808872:::248716:0:0:0:0.636596	3	3
SRR11808872:::249373:0:0:0:0.624103	3	3
SRR11808872:::250303:0:0:0:0.616485	3	3
SRR11808872:::25043:0:0:0:0.626010	3	3
SRR11808872:::25146:0:0:0:0.627750	3	3
SRR11808872:::252510:0:0:0:0.612320	3	3
SRR11808872:::254200:0:0:0:0.611972	3	3
SRR11808872:::254953:0:0:0:0.629725	3	3
SRR11808872:::256157:0:0:0:0.624468	3	3
SRR11808872:::256211:0:0:0:0.602290	3	3
SRR11808872:::256307:0:0:0:0.604964	3	3
SRR11808872:::258751:0:0:0:0.610471	3	3
SRR11808872:::259087:0:0:0:0.611277	3	3
SRR11808872:::260270:0:0:0:0.612307	3	3
SRR11808872:::260436:0:0:0:0.664964	3	3
SRR11808872:::261883:0:0:0:0.620238	3	3
SRR11808872:::263549:0:0:0:0.605139	3	3
SRR11808872:::263636:0:0:0:0.626160	3	3
SRR11808872:::263747:0:0:0:0.600495	3	3
SRR11808872:::263788:0:0:0:0.602328	3	3
SRR11808872:::264267:0:0:0:0.618679	3	3
SRR11808872:::265493:0:0:0:0.618723	3	3
SRR11808872:::266911:0:0:0:0.603294	3	3
SRR11808872:::267039:0:0:0:0.609763	3	3
SRR11808872:::267340:0:0:0:0.601985	3	3
SRR11808872:::268075:0:0:0:0.608145	3	3
SRR11808872:::268376:0:0:0:0.609695	3	3
SRR11808872:::269183:0:0:0:0.611845	3	3
SRR11808872:::26994:0:0:0:0.631750	3	3
SRR11808872:::271006:0:0:0:0.617295	3	3
SRR11808872:::27201:0:0:0:0.609091	3	3
SRR11808872:::27204:0:0:0:0.619779	3	3
SRR11808872:::272248:0:0:0:0.614281	3	3
SRR11808872:::273103:0:0:0:0.633767	3	3
SRR11808872:::274298:0:0:0:0.607379	3	3
SRR11808872:::274620:0:0:0:0.606737	3	3
SRR11808872:::274650:0:0:0:0.615914	3	3
SRR11808872:::275440:0:0:0:0.620202	3	3
SRR11808872:::275467:0:0:0:0.614685	3	3
SRR11808872:::27662:0:0:0:0.612748	3	3
SRR11808872:::276745:0:0:0:0.642542	3	3
SRR11808872:::27733:0:0:0:0.616801	3	3
SRR11808872:::2794:0:0:0:0.606539	3	3
SRR11808872:::281505:0:0:0:0.600505	3	3
SRR11808872:::281686:0:0:0:0.628366	3	3
SRR11808872:::2824:0:0:0:0.626556	3	3
SRR11808872:::282483:0:0:0:0.620786	3	3
SRR11808872:::283357:0:0:0:0.636936	3	3
SRR11808872:::283535:0:0:0:0.650398	3	3
SRR11808872:::285853:0:0:0:0.606571	3	3
SRR11808872:::286532:0:0:0:0.625874	3	3
SRR11808872:::287670:0:0:0:0.620129	3	3
SRR11808872:::287987:0:0:0:0.623050	3	3
SRR11808872:::289099:0:0:0:0.624847	3	3
SRR11808872:::290237:0:0:0:0.608688	3	3
SRR11808872:::291642:0:0:0:0.621580	3	3
SRR11808872:::2932:0:0:0:0.602956	3	3
SRR11808872:::293350:0:0:0:0.631380	3	3
SRR11808872:::293515:0:0:0:0.647250	3	3
SRR11808872:::293750:0:0:0:0.616526	3	3
SRR11808872:::296423:0:0:0:0.630216	3	3
SRR11808872:::299912:0:0:0:0.602665	3	3
SRR11808872:::306499:0:0:0:0.636473	3	3
SRR11808872:::308334:0:0:0:0.605373	3	3
SRR11808872:::309074:0:0:0:0.611449	3	3
SRR11808872:::312264:0:0:0:0.632050	3	3
SRR11808872:::312328:0:0:0:0.602666	3	3
SRR11808872:::313748:0:0:0:0.614346	3	3
SRR11808872:::314977:0:0:0:0.625676	3	3
SRR11808872:::315986:0:0:0:0.642901	3	3
SRR11808872:::316110:0:0:0:0.630922	3	3
SRR11808872:::318104:0:0:0:0.626247	3	3
SRR11808872:::318796:0:0:0:0.601945	3	3
SRR11808872:::31905:0:0:0:0.607503	3	3
SRR11808872:::320960:0:0:0:0.605966	3	3
SRR11808872:::321490:0:0:0:0.614408	3	3
SRR11808872:::3223:0:0:0:0.609669	3	3
SRR11808872:::323410:0:0:0:0.604028	3	3
SRR11808872:::323732:0:0:0:0.627293	3	3
SRR11808872:::323999:0:0:0:0.640584	3	3
SRR11808872:::325200:0:0:0:0.603079	3	3
SRR11808872:::326254:0:0:0:0.631908	3	3
SRR11808872:::32707:0:0:0:0.624475	3	3
SRR11808872:::329252:0:0:0:0.602723	3	3
SRR11808872:::329351:0:0:0:0.618789	3	3
SRR11808872:::330460:0:0:0:0.606866	3	3
SRR11808872:::331107:0:0:0:0.626744	3	3
SRR11808872:::331176:0:0:0:0.613047	3	3
SRR11808872:::331679:0:0:0:0.617027	3	3
SRR11808872:::333130:0:0:0:0.605714	3	3
SRR11808872:::333174:0:0:0:0.607124	3	3
SRR11808872:::333206:0:0:0:0.623148	3	3
SRR11808872:::333242:0:0:0:0.629805	3	3
SRR11808872:::334402:0:0:0:0.604463	3	3
SRR11808872:::334600:0:0:0:0.603892	3	3
SRR11808872:::33460:0:0:0:0.637179	3	3
SRR11808872:::334771:0:0:0:0.610875	3	3
SRR11808872:::336060:0:0:0:0.646597	3	3
SRR11808872:::336456:0:0:0:0.605190	3	3
SRR11808872:::336711:0:0:0:0.605286	3	3
SRR11808872:::337773:0:0:0:0.629836	3	3
SRR11808872:::337884:0:0:0:0.608602	3	3
SRR11808872:::338059:0:0:0:0.628582	3	3
SRR11808872:::338639:0:0:0:0.608850	3	3
SRR11808872:::339133:0:0:0:0.616448	3	3
SRR11808872:::339883:0:0:0:0.605488	3	3
SRR11808872:::340018:0:0:0:0.654277	3	3
SRR11808872:::340144:0:0:0:0.630363	3	3
SRR11808872:::341246:0:0:0:0.646986	3	3
SRR11808872:::341429:0:0:0:0.608661	3	3
SRR11808872:::343156:0:0:0:0.625615	3	3
SRR11808872:::343248:0:0:0:0.629833	3	3
SRR11808872:::343396:0:0:0:0.608004	3	3
SRR11808872:::343643:0:0:0:0.614856	3	3
SRR11808872:::343814:0:0:0:0.614353	3	3
SRR11808872:::345253:0:0:0:0.621708	3	3
SRR11808872:::345805:0:0:0:0.611892	3	3
SRR11808872:::348335:0:0:0:0.627412	3	3
SRR11808872:::348649:0:0:0:0.614896	3	3
SRR11808872:::348683:0:0:0:0.640358	3	3
SRR11808872:::348729:0:0:0:0.605622	3	3
SRR11808872:::349191:0:0:0:0.627052	3	3
SRR11808872:::350087:0:0:0:0.609165	3	3
SRR11808872:::350512:0:0:0:0.627405	3	3
SRR11808872:::350617:0:0:0:0.611765	3	3
SRR11808872:::351623:0:0:0:0.609848	3	3
SRR11808872:::351999:0:0:0:0.608978	3	3
SRR11808872:::355625:0:0:0:0.614277	3	3
SRR11808872:::357540:0:0:0:0.619184	3	3
SRR11808872:::357942:0:0:0:0.623659	3	3
SRR11808872:::358119:0:0:0:0.626837	3	3
SRR11808872:::360774:0:0:0:0.624902	3	3
SRR11808872:::360896:0:0:0:0.600256	3	3
SRR11808872:::361956:0:0:0:0.618146	3	3
SRR11808872:::365054:0:0:0:0.625287	3	3
SRR11808872:::366633:0:0:0:0.602801	3	3
SRR11808872:::366788:0:0:0:0.626878	3	3
SRR11808872:::366851:0:0:0:0.605905	3	3
SRR11808872:::370170:0:0:0:0.606957	3	3
SRR11808872:::370211:0:0:0:0.600412	3	3
SRR11808872:::371507:0:0:0:0.601755	3	3
SRR11808872:::373297:0:0:0:0.615687	3	3
SRR11808872:::375680:0:0:0:0.614553	3	3
SRR11808872:::375727:0:0:0:0.629452	3	3
SRR11808872:::376860:0:0:0:0.615629	3	3
SRR11808872:::37734:0:0:0:0.613039	3	3
SRR11808872:::377537:0:0:0:0.637514	3	3
SRR11808872:::378929:0:0:0:0.603342	3	3
SRR11808872:::379068:0:0:0:0.619120	3	3
SRR11808872:::379079:0:0:0:0.617630	3	3
SRR11808872:::379203:0:0:0:0.608946	3	3
SRR11808872:::379374:0:0:0:0.614485	3	3
SRR11808872:::380263:0:0:0:0.615857	3	3
SRR11808872:::380416:0:0:0:0.607962	3	3
SRR11808872:::381195:0:0:0:0.611921	3	3
SRR11808872:::381210:0:0:0:0.603883	3	3
SRR11808872:::381279:0:0:0:0.611798	3	3
SRR11808872:::384382:0:0:0:0.625116	3	3
SRR11808872:::384915:0:0:0:0.612856	3	3
SRR11808872:::386088:0:0:0:0.603082	3	3
SRR11808872:::386251:0:0:0:0.600027	3	3
SRR11808872:::386565:0:0:0:0.610414	3	3
SRR11808872:::389110:0:0:0:0.604073	3	3
SRR11808872:::389706:0:0:0:0.606634	3	3
SRR11808872:::389791:0:0:0:0.624804	3	3
SRR11808872:::390955:0:0:0:0.617618	3	3
SRR11808872:::393120:0:0:0:0.630326	3	3
SRR11808872:::395407:0:0:0:0.609248	3	3
SRR11808872:::395461:0:0:0:0.620737	3	3
SRR11808872:::395594:0:0:0:0.621328	3	3
SRR11808872:::397374:0:0:0:0.631011	3	3
SRR11808872:::400928:0:0:0:0.625770	3	3
SRR11808872:::401921:0:0:0:0.607908	3	3
SRR11808872:::401945:0:0:0:0.612078	3	3
SRR11808872:::409788:0:0:0:0.621960	3	3
SRR11808872:::410034:0:0:0:0.645218	3	3
SRR11808872:::410174:0:0:0:0.608266	3	3
SRR11808872:::416975:0:0:0:0.608763	3	3
SRR11808872:::418585:0:0:0:0.628054	3	3
SRR11808872:::420117:0:0:0:0.603483	3	3
SRR11808872:::42076:0:0:0:0.614350	3	3
SRR11808872:::422750:0:0:0:0.610163	3	3
SRR11808872:::423930:0:0:0:0.634173	3	3
SRR11808872:::424265:0:0:0:0.620351	3	3
SRR11808872:::425126:0:0:0:0.616761	3	3
SRR11808872:::426623:0:0:0:0.636001	3	3
SRR11808872:::426831:0:0:0:0.614531	3	3
SRR11808872:::427249:0:0:0:0.606303	3	3
SRR11808872:::42877:0:0:0:0.626607	3	3
SRR11808872:::42996:0:0:0:0.611410	3	3
SRR11808872:::430552:0:0:0:0.632853	3	3
SRR11808872:::43315:0:0:0:0.629478	3	3
SRR11808872:::435498:0:0:0:0.609326	3	3
SRR11808872:::436104:0:0:0:0.606825	3	3
SRR11808872:::436570:0:0:0:0.635629	3	3
SRR11808872:::43681:0:0:0:0.622619	3	3
SRR11808872:::437805:0:0:0:0.606426	3	3
SRR11808872:::438183:0:0:0:0.632642	3	3
SRR11808872:::438881:0:0:0:0.619086	3	3
SRR11808872:::439295:0:0:0:0.605152	3	3
SRR11808872:::441272:0:0:0:0.639522	3	3
SRR11808872:::442215:0:0:0:0.617665	3	3
SRR11808872:::442503:0:0:0:0.617985	3	3
SRR11808872:::443162:0:0:0:0.606931	3	3
SRR11808872:::443198:0:0:0:0.614997	3	3
SRR11808872:::443201:0:0:0:0.649995	3	3
SRR11808872:::443295:0:0:0:0.601848	3	3
SRR11808872:::443389:0:0:0:0.606419	3	3
SRR11808872:::444187:0:0:0:0.600243	3	3
SRR11808872:::444335:0:0:0:0.604612	3	3
SRR11808872:::444627:0:0:0:0.600659	3	3
SRR11808872:::444666:0:0:0:0.618230	3	3
SRR11808872:::444895:0:0:0:0.610532	3	3
SRR11808872:::445470:0:0:0:0.622755	3	3
SRR11808872:::445634:0:0:0:0.622468	3	3
SRR11808872:::445646:0:0:0:0.643709	3	3
SRR11808872:::446454:0:0:0:0.616660	3	3
SRR11808872:::447058:0:0:0:0.619368	3	3
SRR11808872:::447597:0:0:0:0.631823	3	3
SRR11808872:::447690:0:0:0:0.639792	3	3
SRR11808872:::447784:0:0:0:0.609476	3	3
SRR11808872:::447901:0:0:0:0.618113	3	3
SRR11808872:::448605:0:0:0:0.630192	3	3
SRR11808872:::448695:0:0:0:0.601005	3	3
SRR11808872:::449710:0:0:0:0.612508	3	3
SRR11808872:::450181:0:0:0:0.620279	3	3
SRR11808872:::450458:0:0:0:0.611528	3	3
SRR11808872:::450884:0:0:0:0.633044	3	3
SRR11808872:::454723:0:0:0:0.617958	3	3
SRR11808872:::454892:0:0:0:0.604221	3	3
SRR11808872:::455165:0:0:0:0.627435	3	3
SRR11808872:::456255:0:0:0:0.610092	3	3
SRR11808872:::457668:0:0:0:0.605912	3	3
SRR11808872:::460636:0:0:0:0.612634	3	3
SRR11808872:::461841:0:0:0:0.602936	3	3
SRR11808872:::462002:0:0:0:0.611150	3	3
SRR11808872:::463033:0:0:0:0.632896	3	3
SRR11808872:::465147:0:0:0:0.614834	3	3
SRR11808872:::465435:0:0:0:0.620413	3	3
SRR11808872:::469115:0:0:0:0.612869	3	3
SRR11808872:::472390:0:0:0:0.616255	3	3
SRR11808872:::474538:0:0:0:0.628908	3	3
SRR11808872:::47702:0:0:0:0.645990	3	3
SRR11808872:::477181:0:0:0:0.639275	3	3
SRR11808872:::479303:0:0:0:0.603885	3	3
SRR11808872:::479337:0:0:0:0.626594	3	3
SRR11808872:::479829:0:0:0:0.608933	3	3
SRR11808872:::481559:0:0:0:0.612890	3	3
SRR11808872:::48379:0:0:0:0.633142	3	3
SRR11808872:::486274:0:0:0:0.610313	3	3
SRR11808872:::487451:0:0:0:0.600022	3	3
SRR11808872:::494083:0:0:0:0.606985	3	3
SRR11808872:::49605:0:0:0:0.604767	3	3
SRR11808872:::496179:0:0:0:0.626795	3	3
SRR11808872:::499100:0:0:0:0.636746	3	3
SRR11808872:::500326:0:0:0:0.623663	3	3
SRR11808872:::5033:0:0:0:0.613853	3	3
SRR11808872:::503303:0:0:0:0.633773	3	3
SRR11808872:::503453:0:0:0:0.645847	3	3
SRR11808872:::51229:0:0:0:0.628366	3	3
SRR11808872:::513676:0:0:0:0.604791	3	3
SRR11808872:::516899:0:0:0:0.633225	3	3
SRR11808872:::518296:0:0:0:0.608787	3	3
SRR11808872:::526302:0:0:0:0.619483	3	3
SRR11808872:::527512:0:0:0:0.628417	3	3
SRR11808872:::53192:0:0:0:0.606522	3	3
SRR11808872:::532521:0:0:0:0.636702	3	3
SRR11808872:::532897:0:0:0:0.638729	3	3
SRR11808872:::5344:0:0:0:0.614642	3	3
SRR11808872:::539677:0:0:0:0.614534	3	3
SRR11808872:::548239:0:0:0:0.621728	3	3
SRR11808872:::5485:0:0:0:0.607352	3	3
SRR11808872:::54917:0:0:0:0.609482	3	3
SRR11808872:::54938:0:0:0:0.616234	3	3
SRR11808872:::55327:0:0:0:0.615196	3	3
SRR11808872:::56894:0:0:0:0.605892	3	3
SRR11808872:::56962:0:0:0:0.618236	3	3
SRR11808872:::56998:0:0:0:0.616900	3	3
SRR11808872:::57031:0:0:0:0.646152	3	3
SRR11808872:::57602:0:0:0:0.636985	3	3
SRR11808872:::58633:0:0:0:0.607829	3	3
SRR11808872:::58988:0:0:0:0.617295	3	3
SRR11808872:::60444:0:0:0:0.636196	3	3
SRR11808872:::60660:0:0:0:0.618072	3	3
SRR11808872:::607568:0:0:0:0.613983	3	3
SRR11808872:::608903:0:0:0:0.630121	3	3
SRR11808872:::63054:0:0:0:0.601577	3	3
SRR11808872:::63411:0:0:0:0.646948	3	3
SRR11808872:::63503:0:0:0:0.608958	3	3
SRR11808872:::65362:0:0:0:0.604662	3	3
SRR11808872:::65898:0:0:0:0.640830	3	3
SRR11808872:::6627:0:0:0:0.634470	3	3
SRR11808872:::66544:0:0:0:0.620065	3	3
SRR11808872:::6675:0:0:0:0.609050	3	3
SRR11808872:::6725:0:0:0:0.618296	3	3
SRR11808872:::68133:0:0:0:0.617001	3	3
SRR11808872:::68975:0:0:0:0.605624	3	3
SRR11808872:::698:0:0:0:0.622754	3	3
SRR11808872:::70867:0:0:0:0.634365	3	3
SRR11808872:::70868:0:0:0:0.622395	3	3
SRR11808872:::7087:0:0:0:0.631420	3	3
SRR11808872:::7245:0:0:0:0.605581	3	3
SRR11808872:::75272:0:0:0:0.627907	3	3
SRR11808872:::75781:0:0:0:0.609310	3	3
SRR11808872:::77307:0:0:0:0.619004	3	3
SRR11808872:::77891:0:0:0:0.605121	3	3
SRR11808872:::78719:0:0:0:0.621737	3	3
SRR11808872:::78871:0:0:0:0.622149	3	3
SRR11808872:::78891:0:0:0:0.611984	3	3
SRR11808872:::79075:0:0:0:0.603718	3	3
SRR11808872:::79299:0:0:0:0.604532	3	3
SRR11808872:::79310:0:0:0:0.638346	3	3
SRR11808872:::79433:0:0:0:0.622356	3	3
SRR11808872:::80060:0:0:0:0.645635	3	3
SRR11808872:::80387:0:0:0:0.606868	3	3
SRR11808872:::81466:0:0:0:0.611007	3	3
SRR11808872:::81988:0:0:0:0.611487	3	3
SRR11808872:::82851:0:0:0:0.621112	3	3
SRR11808872:::84419:0:0:0:0.600334	3	3
SRR11808872:::84550:0:0:0:0.627479	3	3
SRR11808872:::84913:0:0:0:0.632197	3	3
SRR11808872:::85822:0:0:0:0.613463	3	3
SRR11808872:::85933:0:0:0:0.623727	3	3
SRR11808872:::8676:0:0:0:0.619369	3	3
SRR11808872:::87608:0:0:0:0.636819	3	3
SRR11808872:::87613:0:0:0:0.600680	3	3
SRR11808872:::87701:0:0:0:0.616237	3	3
SRR11808872:::88709:0:0:0:0.624008	3	3
SRR11808872:::8946:0:0:0:0.620816	3	3
SRR11808872:::90061:0:0:0:0.602684	3	3
SRR11808872:::91452:0:0:0:0.617098	3	3
SRR11808872:::91558:0:0:0:0.605084	3	3
SRR11808872:::91902:0:0:0:0.630422	3	3
SRR11808872:::92027:0:0:0:0.603087	3	3
SRR11808872:::92929:0:0:0:0.607022	3	3
SRR11808872:::92951:0:0:0:0.627963	3	3
SRR11808872:::93280:0:0:0:0.612660	3	3
SRR11808872:::93284:0:0:0:0.625401	3	3
SRR11808872:::94538:0:0:0:0.606638	3	3
SRR11808872:::9524:0:0:0:0.661056	3	3
SRR11808872:::97182:0:0:0:0.606018	3	3
SRR11808872:::100087:0:0:0:0.611098	2	2
SRR11808872:::100186:0:0:0:0.603446	2	2
SRR11808872:::100269:0:0:0:0.606136	2	2
SRR11808872:::100494:0:0:0:0.600967	2	2
SRR11808872:::100583:0:0:0:0.619540	2	2
SRR11808872:::100630:0:0:0:0.631889	2	2
SRR11808872:::100723:0:0:0:0.617512	2	2
SRR11808872:::100738:0:0:0:0.608731	2	2
SRR11808872:::101459:0:0:0:0.602217	2	2
SRR11808872:::101772:0:0:0:0.620776	2	2
SRR11808872:::102078:0:0:0:0.623928	2	2
SRR11808872:::102190:0:0:0:0.629766	2	2
SRR11808872:::103697:0:0:0:0.605829	2	2
SRR11808872:::104288:0:0:0:0.624320	2	2
SRR11808872:::104430:0:0:0:0.621181	2	2
SRR11808872:::104467:0:0:0:0.610442	2	2
SRR11808872:::104768:0:0:0:0.605613	2	2
SRR11808872:::105698:0:0:0:0.643360	2	2
SRR11808872:::105940:0:0:0:0.604627	2	2
SRR11808872:::106168:0:0:0:0.619431	2	2
SRR11808872:::106182:0:0:0:0.612632	2	2
SRR11808872:::10668:0:0:0:0.643122	2	2
SRR11808872:::107218:0:0:0:0.606805	2	2
SRR11808872:::10724:0:0:0:0.643944	2	2
SRR11808872:::10790:0:0:0:0.622133	2	2
SRR11808872:::108321:0:0:0:0.617565	2	2
SRR11808872:::108377:0:0:0:0.612598	2	2
SRR11808872:::108588:0:0:0:0.630570	2	2
SRR11808872:::108714:0:0:0:0.658407	2	2
SRR11808872:::108844:0:0:0:0.602820	2	2
SRR11808872:::108955:0:0:0:0.617359	2	2
SRR11808872:::109019:0:0:0:0.629660	2	2
SRR11808872:::10904:0:0:0:0.615723	2	2
SRR11808872:::109149:0:0:0:0.613096	2	2
SRR11808872:::10918:0:0:0:0.608181	2	2
SRR11808872:::109442:0:0:0:0.602654	2	2
SRR11808872:::109544:0:0:0:0.605301	2	2
SRR11808872:::109962:0:0:0:0.622719	2	2
SRR11808872:::109987:0:0:0:0.618505	2	2
SRR11808872:::110338:0:0:0:0.629991	2	2
SRR11808872:::110372:0:0:0:0.630833	2	2
SRR11808872:::110465:0:0:0:0.602417	2	2
SRR11808872:::110837:0:0:0:0.622635	2	2
SRR11808872:::110840:0:0:0:0.604069	2	2
SRR11808872:::111430:0:0:0:0.605050	2	2
SRR11808872:::111484:0:0:0:0.639470	2	2
SRR11808872:::11149:0:0:0:0.611473	2	2
SRR11808872:::111575:0:0:0:0.625733	2	2
SRR11808872:::111676:0:0:0:0.602692	2	2
SRR11808872:::111688:0:0:0:0.614499	2	2
SRR11808872:::111723:0:0:0:0.640221	2	2
SRR11808872:::111864:0:0:0:0.652891	2	2
SRR11808872:::111919:0:0:0:0.608926	2	2
SRR11808872:::111955:0:0:0:0.600986	2	2
SRR11808872:::11215:0:0:0:0.642449	2	2
SRR11808872:::112264:0:0:0:0.606568	2	2
SRR11808872:::112495:0:0:0:0.614887	2	2
SRR11808872:::112558:0:0:0:0.605279	2	2
SRR11808872:::112603:0:0:0:0.609535	2	2
SRR11808872:::11341:0:0:0:0.604739	2	2
SRR11808872:::113913:0:0:0:0.601039	2	2
SRR11808872:::114024:0:0:0:0.616072	2	2
SRR11808872:::114025:0:0:0:0.605824	2	2
SRR11808872:::114075:0:0:0:0.605481	2	2
SRR11808872:::114172:0:0:0:0.628696	2	2
SRR11808872:::114220:0:0:0:0.601208	2	2
SRR11808872:::114253:0:0:0:0.624645	2	2
SRR11808872:::114591:0:0:0:0.631418	2	2
SRR11808872:::114694:0:0:0:0.615957	2	2
SRR11808872:::114711:0:0:0:0.611444	2	2
SRR11808872:::115051:0:0:0:0.606763	2	2
SRR11808872:::11510:0:0:0:0.602419	2	2
SRR11808872:::115497:0:0:0:0.642078	2	2
SRR11808872:::115498:0:0:0:0.607338	2	2
